"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","miRNA","Rank"
"hsa-mir-6503_hsa-miR-6503-3p",11.6392069858544,0.803175653333704,0.296660609380157,2.70738894190186,0.00678147561268004,0.0196073099236184,"hsa-miR-6503-3p",1.37148827756155
"hsa-mir-4488_hsa-miR-4488",113.300456781037,0.90915625987815,0.244606634104661,3.71680949376518,0.000201754455218269,0.00104545490431285,"hsa-miR-4488",2.70991724140903
"hsa-mir-1908_hsa-miR-1908-5p",46.6259236364069,0.876525437381385,0.189995494159936,4.61340118225927,3.96132641230457e-06,4.33032668084801e-05,"hsa-miR-1908-5p",3.82470063623942
"hsa-mir-192_hsa-miR-192-5p",2571.65960672638,0.787846927687989,0.194836643176638,4.04362811246821,5.2630376616341e-05,0.000343074854328385,"hsa-miR-192-5p",2.72958322053139
"hsa-mir-6749_hsa-miR-6749-3p",4.21793965655706,0.688299112300772,0.284271207967791,2.42127620739825,0.0154661207865755,0.0382215092386637,"hsa-miR-6749-3p",0.975796260830072
"hsa-mir-139_hsa-miR-139-3p",37.82650520899,0.859497823772181,0.195987010853765,4.38548360949029,1.15728372583861e-05,0.000100381784045567,"hsa-miR-139-3p",3.43656890358136
"hsa-mir-708_hsa-miR-708-3p",19.2380802855315,1.14867931854361,0.316146540141777,3.63337621227322,0.00027973668258915,0.00135290831943116,"hsa-miR-708-3p",3.29525269682781
"hsa-mir-4492_hsa-miR-4492",22.4124457393317,0.623131146983108,0.253185073345686,2.461168578182,0.0138485279037319,0.0351946664559811,"hsa-miR-4492",0.905735545321305
"hsa-mir-3656_hsa-miR-3656",334.483789358168,0.830895240291937,0.215648706762425,3.85300358516555,0.000116677681386351,0.000669847408246822,"hsa-miR-3656",2.63728153275675
"hsa-mir-6756_hsa-miR-6756-3p",6.09942410379879,1.26723452068583,0.297376659581202,4.26137855765308,2.03169748234086e-05,0.000157407241835728,"hsa-miR-6756-3p",4.81926156998049
"hsa-mir-100_hsa-miR-100-5p",423.575729601339,0.479766825721984,0.154492204718568,3.10544358270992,0.00189993861286948,0.00686041182384544,"hsa-miR-100-5p",1.03804740287002
"hsa-mir-141_hsa-miR-141-5p",4.74841050520296,1.13161098023823,0.330834371185007,3.42047585982357,0.000625116834523234,0.00263938219020921,"hsa-miR-141-5p",2.91785633034797
"hsa-mir-1228_hsa-miR-1228-5p",133.471448272743,0.900103015322732,0.278442792733552,3.23263176067934,0.00122655557584688,0.00461694032795192,"hsa-miR-1228-5p",2.1023217719401
"hsa-mir-619_hsa-miR-619-5p",57.8219529712229,1.08127815878255,0.256313537807202,4.21857607691357,2.45850019285633e-05,0.00018023868346951,"hsa-miR-619-5p",4.04846977375675
"hsa-mir-4497_hsa-miR-4497",35.2618037822223,0.967389565136264,0.262647909339916,3.68321822004027,0.000230307840550123,0.00117060927871973,"hsa-miR-4497",2.83598767706105
"hsa-mir-8072_hsa-miR-8072",4.15867850662116,1.36522968947662,0.312747520859266,4.36527741523159,1.26961526204358e-05,0.000107782231820295,"hsa-miR-8072",5.41648439213422
"hsa-mir-320d-1_hsa-miR-320d",77.1757616768017,1.10352737968196,0.18698992379349,5.90153392917948,3.60137340111535e-09,2.32415275700205e-07,"hsa-miR-320d",7.32050856727074
"hsa-mir-622_hsa-miR-622",47.081190482113,1.19486052857357,0.269525246764107,4.43320446941036,9.2842739874419e-06,8.41914845679391e-05,"hsa-miR-622",4.8687362310545
"hsa-mir-19b-1_hsa-miR-19b-1-5p",112.805584936618,0.60395224566728,0.136069820936084,4.43854663372396,9.05683629243417e-06,8.30730501306031e-05,"hsa-miR-19b-1-5p",2.46445120206416
"hsa-mir-208a_hsa-miR-208a-3p",13.0824789321809,0.710619877629362,0.302234103635835,2.35122333674692,0.018711798939811,0.0440083781227442,"hsa-miR-208a-3p",0.96393073403858
"hsa-mir-1260a_hsa-miR-1260a",628.94202651726,0.465541891608194,0.140426514579352,3.315199362476,0.000915777874942268,0.00356892088629726,"hsa-miR-1260a",1.13939659149374
"hsa-mir-342_hsa-miR-342-5p",99.5888510788999,0.584180819257683,0.159779609545253,3.65616627128025,0.000256015332691246,0.00126894556203487,"hsa-miR-342-5p",1.69211304643178
"hsa-mir-493_hsa-miR-493-3p",11.1597778595233,0.883321122787567,0.330057164459379,2.67626707705137,0.00744472931436182,0.0211029982542036,"hsa-miR-493-3p",1.48014219533468
"hsa-mir-127_hsa-miR-127-3p",130.135555015116,0.663133431848218,0.231107394671095,2.86937349102122,0.00411285823964193,0.0132341164323962,"hsa-miR-127-3p",1.24556687306685
"hsa-mir-299_hsa-miR-299-3p",322.257812086175,0.734230776489012,0.229584794035729,3.19808103830581,0.00138345396909025,0.00515886106230849,"hsa-miR-299-3p",1.67951337634582
"hsa-mir-382_hsa-miR-382-5p",70.728272282879,0.576537572259876,0.250537222130395,2.3012052554802,0.021380031980228,0.0484695043188123,"hsa-miR-382-5p",0.757876754489893
"hsa-mir-134_hsa-miR-134-5p",482.425300081162,1.05442335599379,0.290533080393985,3.62927125050241,0.000284222464823725,0.00135814087981636,"hsa-miR-134-5p",3.02308994302381
"hsa-mir-485_hsa-miR-485-5p",27.2140786948147,0.68721460572393,0.273398152809544,2.51360368993664,0.0119504641889429,0.0318945499089514,"hsa-miR-485-5p",1.02826789073797
"hsa-mir-1247_hsa-miR-1247-5p",3.85947174000926,0.85171960976007,0.278607270969855,3.05706167249391,0.00223518282572024,0.00785760306134252,"hsa-miR-1247-5p",1.7926227066189
"hsa-mir-1268a_hsa-miR-1268a",5.5537844486615,0.763666306090215,0.307951370205533,2.47982759609262,0.0131445921307835,0.0342628528917746,"hsa-miR-1268a",1.1189059090255
"hsa-mir-422a_hsa-miR-422a",8.55302118288251,1.21838765931017,0.24710807999831,4.93058607925124,8.19832811921341e-07,1.4222317041592e-05,"hsa-miR-422a",5.90556110300546
"hsa-mir-629_hsa-miR-629-5p",594.462534832391,0.3458590386291,0.146806964921461,2.35587622708588,0.0184790737446161,0.043628109018354,"hsa-miR-629-5p",0.4704490887748
"hsa-mir-4714_hsa-miR-4714-3p",4.00121928876667,0.663576472711822,0.27881749457977,2.37996713123025,0.0173141823510133,0.041493593244006,"hsa-miR-4714-3p",0.917075263180222
