"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","miRNA","Rank"
"hsa-mir-147b_hsa-miR-147b",4.28327062399178,-0.610081298884689,0.304933060996223,-2.0007056528785,0.0454241198846929,0.0908482397693858,"hsa-miR-147b",-0.63551161230472
"hsa-mir-628_hsa-miR-628-5p",4.28667497422949,0.615634647405495,0.305077697957823,2.01796018367297,0.0435954082375563,0.08771891762018,"hsa-miR-628-5p",0.650668405635189
"hsa-mir-628_hsa-miR-628-3p",8.16475110852047,-0.681020049843554,0.286281849309189,-2.37884466474869,0.017366992661025,0.041493593244006,"hsa-miR-628-3p",-0.941182617414035
"hsa-mir-2116_hsa-miR-2116-5p",3.92190631602679,0.360486843337379,0.30430913672952,1.18460736082923,0.236172725336117,0.33415928159259,"hsa-miR-2116-5p",0.171608489767525
"hsa-mir-2116_hsa-miR-2116-3p",4.75143380639369,0.0849446129062218,0.284835891289325,0.298222996131967,0.765532971516628,0.824420123171753,"hsa-miR-2116-3p",0.00712272608408856
"hsa-mir-190a_hsa-miR-190a-5p",1557.58198391656,-0.846353664296375,0.199234011386943,-4.24803806541155,2.15650759216815e-05,0.000162348401750017,"hsa-miR-190a-5p",-3.20730120639557
"hsa-mir-422a_hsa-miR-422a",8.55302118288251,1.21838765931017,0.24710807999831,4.93058607925124,8.19832811921341e-07,1.4222317041592e-05,"hsa-miR-422a",5.90556110300546
"hsa-mir-629_hsa-miR-629-5p",594.462534832391,0.3458590386291,0.146806964921461,2.35587622708588,0.0184790737446161,0.043628109018354,"hsa-miR-629-5p",0.4704490887748
"hsa-mir-629_hsa-miR-629-3p",6.54955611891799,0.417507167269953,0.248231441213282,1.68192701629294,0.0925829931637625,0.161665707975235,"hsa-miR-629-3p",0.330407695255791
"hsa-mir-7706_hsa-miR-7706",3.10234915437106,0.0482295272983508,0.307358364115893,0.156916267553289,0.875310839029551,0.911877349276216,"hsa-miR-7706",0.00193224713389774
"hsa-mir-548ap_hsa-miR-548ap-5p",2.6012328746641,0.125357045050487,0.270990784238909,0.462587852950638,0.643659817138124,0.72650712033412,"hsa-miR-548ap-5p",0.0173945592310363
"hsa-mir-1179_hsa-miR-1179",4.89029206472774,0.145278451693004,0.276031505793655,0.526311122620928,0.598672056258458,0.688715324530303,"hsa-miR-1179",0.023529334859573
"hsa-mir-7-2_hsa-miR-7-5p",248.785073830265,-0.712954858163842,0.161060179094066,-4.4266364421925,9.57138489397031e-06,8.58198330942507e-05,"hsa-miR-7-5p",-2.89916842913304
"hsa-mir-9-3_hsa-miR-9-5p",8.84023950053064,0.351932106185337,0.265448619241958,1.32580123110209,0.184905545131263,0.282671695430552,"hsa-miR-9-5p",0.193111367501148
"hsa-mir-4714_hsa-miR-4714-3p",4.00121928876667,0.663576472711822,0.27881749457977,2.37996713123025,0.0173141823510133,0.041493593244006,"hsa-miR-4714-3p",0.917075263180222
"hsa-mir-6859-2_hsa-miR-6859-5p",2.52215330186405,0.897940207893774,0.285607858931436,3.14396183373,0.00166677176876538,0.00612941876255656,"hsa-miR-6859-5p",1.98676517965542
"hsa-mir-6859-3_hsa-miR-6859-5p",2.98669010843099,0.858195588184824,0.277573573849166,3.09177698829201,0.00198962262395252,0.00715188672934285,"hsa-miR-6859-5p",1.8413267515434
"hsa-mir-3176_hsa-miR-3176",3.89539975424694,0.468542873608203,0.299061844582443,1.56670896704457,0.117182733853849,0.198118266134262,"hsa-miR-3176",0.329421006453792
"hsa-mir-3177_hsa-miR-3177-3p",3.05109876693261,-0.188256028154824,0.285797119272724,-0.65870512842776,0.510085139120947,0.614615872672656,"hsa-miR-3177-3p",-0.0397966142739036
"hsa-mir-1225_hsa-miR-1225-5p",17.255291462173,0.720473183207263,0.266575516751254,2.70269825221626,0.00687791540626589,0.0198143555747299,"hsa-miR-1225-5p",1.22698027485017
"hsa-mir-6511b-1_hsa-miR-6511b-3p",11.5206558365694,0.692478990161532,0.208900232102582,3.31487898884424,0.000916828047231752,0.00356892088629726,"hsa-miR-6511b-3p",1.69481676148516
"hsa-mir-4516_hsa-miR-4516",29.2364367901899,0.392557767849219,0.257792791025098,1.52276472235021,0.12781757884039,0.212054943689461,"hsa-miR-4516",0.264407911948675
"hsa-mir-3677_hsa-miR-3677-3p",5.00261365884722,0.958255111983979,0.278002820762906,3.44692585979631,0.000567004159814431,0.00244578010557793,"hsa-miR-3677-3p",2.50256236910934
"hsa-mir-940_hsa-miR-940",8.67426253572928,0.157895287073854,0.278461068791246,0.567028230406684,0.570695001851103,0.662903364595604,"hsa-miR-940",0.0281921682483646
"hsa-mir-3178_hsa-miR-3178",3.02332077153747,-0.204777653301075,0.337079006623597,-0.607506398432408,0.543514897681402,0.64160486442272,"hsa-miR-3178",-0.039467278766602
"hsa-mir-6126_hsa-miR-6126",26.4981980404387,0.656081105247681,0.262656226411128,2.49786998851014,0.0124942007236369,0.0330144774088154,"hsa-miR-6126",0.971850036633909
"hsa-mir-193b_hsa-miR-193b-5p",37.2239478118826,0.818425019267952,0.282184607350352,2.90031772800357,0.00372784577046509,0.0120927679871185,"hsa-miR-193b-5p",1.56930892411159
"hsa-mir-193b_hsa-miR-193b-3p",103.631451106729,0.343703258227328,0.234307808861014,1.46688776570484,0.14240658917226,0.230041413278267,"hsa-miR-193b-3p",0.219349347881343
"hsa-mir-365a_hsa-miR-365a-3p",64.5566032648113,-1.1616123606901,0.247946045685831,-4.6849400541034,2.80041882169392e-06,3.335424208525e-05,"hsa-miR-365a-3p",-5.20036304642739
"hsa-mir-6511a-1_hsa-miR-6511a-3p",6.76467694356324,0.290224529018083,0.205742530149013,1.41062000553742,0.158356689537172,0.252232810879567,"hsa-miR-6511a-3p",0.173611854794445
"hsa-mir-6770-1_hsa-miR-6770-5p",2.493948105283,0.382529079940614,0.280730028896998,1.36262259311407,0.173001484639712,0.270166702040098,"hsa-miR-6770-5p",0.217417356454975
"hsa-mir-6511b-2_hsa-miR-6511b-3p",12.6245856313816,0.606326350553643,0.20651774827466,2.93595274798006,0.00332524970267215,0.0109650795980677,"hsa-miR-6511b-3p",1.18839249930399
"hsa-mir-484_hsa-miR-484",7445.0944233837,0.56525235075329,0.165907145686645,3.40704041657677,0.000656714017638035,0.00274375804227828,"hsa-miR-484",1.44798105240001
"hsa-mir-6511a-2_hsa-miR-6511a-3p",6.88384140826117,0.224717903675936,0.205982357868679,1.09095704118118,0.275291785833979,0.378763526026751,"hsa-miR-6511a-3p",0.0947482252571721
