"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","miRNA"
"hsa-mir-199a-1_hsa-miR-199a-5p",13.4616304998971,0.666554859261822,0.258469817097261,2.57884988950567,0.00991298528767396,0.0197802886154969,"hsa-miR-199a-5p"
"hsa-mir-181c_hsa-miR-181c-5p",4.61873455158903,0.856595980176181,0.304170165881868,2.8161735642044,0.00485994034725879,0.0106820008647871,"hsa-miR-181c-5p"
"hsa-mir-769_hsa-miR-769-5p",89.823179812919,1.12904660260825,0.276377269222012,4.0851644774784,4.4045605002436e-05,0.000168674368359398,"hsa-miR-769-5p"
"hsa-mir-375_hsa-miR-375",17.1473941851696,1.04394011565544,0.317016773600778,3.29301223969328,0.000991201595209718,0.00253958751908762,"hsa-miR-375"
"hsa-mir-103a-2_hsa-miR-103a-2-5p",22.6646074836992,0.638704016597088,0.229597147039551,2.78184648560577,0.00540506003779,0.0116437363003138,"hsa-miR-103a-2-5p"
"hsa-mir-103b-2_hsa-miR-103b",18.0206803239945,1.02906442080338,0.25942365014975,3.96673325739332,7.28644623364897e-05,0.000259951453165998,"hsa-miR-103b"
"hsa-mir-4532_hsa-miR-4532",45.3681393382248,1.47707633002855,0.307146815874596,4.80902374267691,1.51669193154094e-06,7.29697340396919e-06,"hsa-miR-4532"
"hsa-mir-133a-2_hsa-miR-133a-3p",11.5482244900543,1.01006367719283,0.287317649634966,3.51549470934384,0.000438935505401608,0.00124221616888168,"hsa-miR-133a-3p"
"hsa-mir-124-3_hsa-miR-124-3p",9.64128466522692,1.15158488531517,0.299986576971748,3.83878804491849,0.000123643105395915,0.000408682936155962,"hsa-miR-124-3p"
"hsa-mir-125b-2_hsa-miR-125b-5p",76.6550153612816,0.788928731117152,0.245996735879313,3.20706991618053,0.00134094401479593,0.00333694688739446,"hsa-miR-125b-5p"
"hsa-mir-125b-2_hsa-miR-125b-2-3p",10.6148603606072,0.854752279928383,0.280347053796764,3.04890766053147,0.00229675064758643,0.00546424741980727,"hsa-miR-125b-2-3p"
