,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,miRNA,Rank
hsa-mir-1268b_hsa-miR-1268b,14.51919355,-3.696128514,0.43888921,-8.421552479,3.71527838118972e-17,1.07247702603677e-15,hsa-miR-1268b,-55.32960977
hsa-mir-338_hsa-miR-338-5p,12.57320911,-2.039268758,0.399575455,-5.103588657,3.3327227041186e-07,2.01394371401175e-06,hsa-miR-338-5p,-11.61557833
hsa-mir-338_hsa-miR-338-3p,29.23790159,1.133412338,0.323859747,3.499701179,0.00046578,0.001301179,hsa-miR-338-3p,3.270646028
hsa-mir-320c-1_hsa-miR-320c,33.89723147,-2.12797249,0.310119044,-6.86179237,6.80018549641244e-12,8.4128009141331e-11,hsa-miR-320c,-21.43944922
hsa-mir-133a-1_hsa-miR-133a-3p,10.96918236,0.792427162,0.296190912,2.675393234,0.007464164,0.015613445,hsa-miR-133a-3p,1.431520664
hsa-mir-1-2_hsa-miR-1,38.49819939,-0.523175502,0.312660715,-1.673301046,0.094268047,0.141069106,hsa-miR-1,-0.444996385
hsa-mir-320c-2_hsa-miR-320c,31.82179256,-2.114031551,0.309246995,-6.83606175,8.13998679310006e-12,9.79059522614535e-11,hsa-miR-320c,-21.15974537
hsa-mir-122_hsa-miR-122-5p,10131.28075,-1.238886865,0.266004824,-4.657384958,3.20251273740069e-06,1.44446668259844e-05,hsa-miR-122-5p,-5.996574763
hsa-mir-3591_hsa-miR-3591-5p,9.008436855,1.352057176,0.314191469,4.303290541,1.68279938642986e-05,6.93954413642028e-05,hsa-miR-3591-5p,5.622758344
hsa-mir-3591_hsa-miR-3591-3p,3920.626509,1.1636964,0.464681966,2.504285696,0.012269891,0.023730879,hsa-miR-3591-3p,1.890641457
hsa-mir-7-3_hsa-miR-7-5p,260.7618905,1.084408265,0.216371534,5.011788043,5.39265850960889e-07,2.99361683930852e-06,hsa-miR-7-5p,5.990058483
hsa-mir-3940_hsa-miR-3940-3p,3.575911968,-0.793562745,0.318518306,-2.491419583,0.012723377,0.024485431,hsa-miR-3940-3p,-1.27850278
hsa-mir-3940_hsa-miR-3940-5p,10.63647376,-4.196356957,0.459364344,-9.135138619,6.53230351395512e-20,2.82848742154256e-18,hsa-miR-3940-5p,-73.63954241
hsa-mir-199a-1_hsa-miR-199a-5p,13.4616305,0.666554859,0.258469817,2.57884989,0.009912985,0.019780289,hsa-miR-199a-5p,1.135654423
hsa-mir-199a-1_hsa-miR-199a-3p,12.17971203,-0.640760597,0.276439726,-2.317903459,0.020454568,0.036447852,hsa-miR-199a-3p,-0.921623944
hsa-mir-6793_hsa-miR-6793-3p,2.747837724,-0.066783369,0.307518637,-0.217168525,0.828077013,0.874530113,hsa-miR-6793-3p,-0.003888477
hsa-mir-24-2_hsa-miR-24-3p,439.8746255,-0.399945698,0.169005042,-2.366471997,0.017958533,0.032858792,hsa-miR-24-3p,-0.593258816
hsa-mir-24-2_hsa-miR-24-2-5p,5.000251172,-0.832383877,0.289075782,-2.879465971,0.003983493,0.008845397,hsa-miR-24-2-5p,-1.709119393
hsa-mir-27a_hsa-miR-27a-5p,5.296222201,-2.055141332,0.414839927,-4.954058658,7.26812802662923e-07,3.93387429441307e-06,hsa-miR-27a-5p,-11.10840784
hsa-mir-27a_hsa-miR-27a-3p,106.8868725,-0.146236246,0.338238405,-0.432346665,0.665489476,0.738863957,hsa-miR-27a-3p,-0.019220637
hsa-mir-23a_hsa-miR-23a-5p,11.82158112,-1.966852701,0.367094578,-5.357890901,8.41990552596221e-08,5.97675261105186e-07,hsa-miR-23a-5p,-12.24077608
hsa-mir-23a_hsa-miR-23a-3p,707.6090484,-0.205190035,0.251122164,-0.817092492,0.413875573,0.514592059,hsa-miR-23a-3p,-0.059204901
hsa-mir-181c_hsa-miR-181c-5p,4.618734552,0.85659598,0.304170166,2.816173564,0.00485994,0.010682001,hsa-miR-181c-5p,1.688648251
hsa-mir-181c_hsa-miR-181c-3p,5.53404276,-0.150024522,0.333898997,-0.44931109,0.653207259,0.730849465,hsa-miR-181c-3p,-0.020429149
hsa-mir-6887_hsa-miR-6887-5p,9958.365208,-2.675779471,0.31174586,-8.583207714,9.22635396248449e-18,3.07308558904291e-16,hsa-miR-6887-5p,-41.50782928
hsa-mir-330_hsa-miR-330-3p,11.49344218,-1.190061929,0.349273345,-3.407250926,0.000656208,0.001775862,hsa-miR-330-3p,-3.273373353
hsa-mir-642a_hsa-miR-642a-5p,4.167366978,-0.138749742,0.286126934,-0.484923737,0.627730443,0.70599294,hsa-miR-642a-5p,-0.020978911
hsa-mir-769_hsa-miR-769-5p,89.82317981,1.129046603,0.276377269,4.085164477,4.4045605002436e-05,0.000168674,hsa-miR-769-5p,4.259837404
hsa-mir-769_hsa-miR-769-3p,6.500945571,0.313528265,0.337671419,0.928501042,0.353147727,0.460581223,hsa-miR-769-3p,0.105563014
hsa-mir-320e_hsa-miR-320e,2.968581935,-0.630085127,0.365370855,-1.724508449,0.084616095,0.128557085,hsa-miR-320e,-0.561345351
hsa-mir-150_hsa-miR-150-5p,643.6314428,-1.297652984,0.287285981,-4.516938073,6.27402438506535e-06,2.74409349367e-05,hsa-miR-150-5p,-5.919375272
hsa-mir-150_hsa-miR-150-3p,3.830607711,-1.117863807,0.371838962,-3.006311656,0.002644378,0.006189274,hsa-miR-150-3p,-2.46864602
hsa-mir-99b_hsa-miR-99b-5p,10.14977343,-0.486669802,0.26068806,-1.866866482,0.061920236,0.096792282,hsa-miR-99b-5p,-0.493560692
hsa-mir-125a_hsa-miR-125a-5p,91.89792052,-0.294514617,0.254518093,-1.157146094,0.247212677,0.33767536,hsa-miR-125a-5p,-0.138863827
hsa-mir-125a_hsa-miR-125a-3p,3.666223451,-1.719941581,0.358624436,-4.795940849,1.61913057345955e-06,7.70421470668115e-06,hsa-miR-125a-3p,-8.79452848
hsa-mir-373_hsa-miR-373-3p,4.621597962,0.315195021,0.362658406,0.869123715,0.384779467,0.485742009,hsa-miR-373-3p,0.098843373
hsa-mir-6803_hsa-miR-6803-3p,4.718091979,0.037105066,0.322725735,0.114973992,0.908465737,0.936584914,hsa-miR-6803-3p,0.001055745
hsa-mir-4429_hsa-miR-4429,27.13089285,-1.563378918,0.404632535,-3.863700474,0.000111682,0.0003778,hsa-miR-4429,-5.351036883
hsa-mir-1301_hsa-miR-1301-3p,18.39690213,0.057262408,0.247285056,0.231564371,0.816876383,0.865219797,hsa-miR-1301-3p,0.003600291
hsa-mir-4433b_hsa-miR-4433b-5p,46.25513053,0.201089071,0.326458465,0.61597138,0.537913409,0.624441036,hsa-miR-4433b-5p,0.041124437
hsa-mir-4433b_hsa-miR-4433b-3p,24.58431045,-2.75287688,0.354860465,-7.75763194,8.65298389234636e-15,1.56114251057749e-13,hsa-miR-4433b-3p,-35.25487592
hsa-mir-4433_hsa-miR-4433-3p,8.893006452,-2.155305483,0.362503537,-5.945612287,2.7542536745239e-09,2.16834880194336e-08,hsa-miR-4433-3p,-16.51798287
hsa-mir-4433_hsa-miR-4433-5p,6.603391482,0.008972437,0.345542158,0.025966259,0.979284251,0.986072687,hsa-miR-4433-5p,5.46517468995241e-05
hsa-mir-1285-2_hsa-miR-1285-3p,11.06051773,-2.103974921,0.313422814,-6.712896528,1.90798417565307e-11,2.11835166168662e-10,hsa-miR-1285-3p,-20.35385747
hsa-mir-4772_hsa-miR-4772-5p,4.948513926,0.218536616,0.333269745,0.655734938,0.511994685,0.609048622,hsa-miR-4772-5p,0.047061431
hsa-mir-128-1_hsa-miR-128-3p,10.53842082,-0.559609725,0.280445182,-1.995433548,0.045995615,0.075155099,hsa-miR-128-3p,-0.629024581
hsa-mir-4785_hsa-miR-4785,5.253906651,-1.202378775,0.338826763,-3.548653487,0.000387206,0.001103028,hsa-miR-4785,-3.555931007
hsa-mir-10b_hsa-miR-10b-5p,28.0102097,0.099735128,0.344118883,0.289827535,0.771948181,0.825317438,hsa-miR-10b-5p,0.008315813
hsa-mir-7704_hsa-miR-7704,7.270206841,0.171613925,0.349533851,0.490979413,0.623441008,0.702994679,hsa-miR-7704,0.026265162
hsa-mir-1246_hsa-miR-1246,209.2954798,-4.453584251,0.355394888,-12.53136834,5.02874867619307e-36,2.1774481767916e-33,hsa-miR-1246,-145.4632012
hsa-mir-2355_hsa-miR-2355-3p,8.707139956,0.012428928,0.301329434,0.041246977,0.967099003,0.982990301,hsa-miR-2355-3p,9.26050518878494e-05
hsa-mir-26b_hsa-miR-26b-5p,181.4843303,-1.328853056,0.290035011,-4.581698777,4.61213916483637e-06,2.0588208849218e-05,hsa-miR-26b-5p,-6.227512292
hsa-mir-26b_hsa-miR-26b-3p,6.162347572,-0.092283312,0.275033827,-0.335534407,0.737221994,0.802053074,hsa-miR-26b-3p,-0.008840454
hsa-mir-375_hsa-miR-375,17.14739419,1.043940116,0.317016774,3.29301224,0.000991202,0.002539588,hsa-miR-375,2.709271822
hsa-mir-1292_hsa-miR-1292-5p,11.23620103,-1.77874326,0.374708614,-4.747003927,2.06451945253974e-06,9.50996726542244e-06,hsa-miR-1292-5p,-8.932530218
hsa-mir-103a-2_hsa-miR-103a-2-5p,22.66460748,0.638704017,0.229597147,2.781846486,0.00540506,0.011643736,hsa-miR-103a-2-5p,1.235194577
hsa-mir-103a-2_hsa-miR-103a-3p,8821.273901,-0.475507049,0.186256566,-2.552967974,0.010680932,0.021022016,hsa-miR-103a-3p,-0.797580168
hsa-mir-103b-2_hsa-miR-103b,18.02068032,1.029064421,0.25942365,3.966733257,7.28644623364897e-05,0.000259951,hsa-miR-103b,3.689306831
hsa-mir-4532_hsa-miR-4532,45.36813934,1.47707633,0.307146816,4.809023743,1.51669193154094e-06,7.29697340396919e-06,hsa-miR-4532,7.587530235
hsa-mir-296_hsa-miR-296-5p,9.539500307,-0.708043797,0.319775899,-2.214187499,0.026815883,0.04685601,hsa-miR-296-5p,-0.941156384
hsa-mir-1-1_hsa-miR-1,36.72498401,-0.34206513,0.301162529,-1.135815705,0.256033703,0.348624507,hsa-miR-1,-0.1565434
hsa-mir-133a-2_hsa-miR-133a-3p,11.54822449,1.010063677,0.28731765,3.515494709,0.000438936,0.001242216,hsa-miR-133a-3p,2.935045884
hsa-mir-124-3_hsa-miR-124-3p,9.641284665,1.151584885,0.299986577,3.838788045,0.000123643,0.000408683,hsa-miR-124-3p,3.902276083
hsa-mir-3196_hsa-miR-3196,42.86591765,-2.278238836,0.395182216,-5.765033804,8.1641475909316e-09,6.20188755591822e-08,hsa-miR-3196,-16.42035199
hsa-mir-99a_hsa-miR-99a-5p,40.13601805,-0.024248732,0.2944022,-0.082366,0.934355672,0.954188693,hsa-miR-99a-5p,-0.000493843
hsa-let-7c_hsa-let-7c-5p,5.105482465,-1.761334775,0.340603017,-5.171224824,2.32564555346406e-07,1.50299182783573e-06,hsa-let-7c-5p,-10.2563288
hsa-mir-125b-2_hsa-miR-125b-5p,76.65501536,0.788928731,0.245996736,3.207069916,0.001340944,0.003336947,hsa-miR-125b-5p,1.953900899
hsa-mir-125b-2_hsa-miR-125b-2-3p,10.61486036,0.85475228,0.280347054,3.048907661,0.002296751,0.005464247,hsa-miR-125b-2-3p,1.933851087
hsa-mir-155_hsa-miR-155-5p,3.324387948,-0.718271878,0.289250536,-2.483217104,0.013020171,0.024945725,hsa-miR-155-5p,-1.151392596
hsa-mir-185_hsa-miR-185-5p,3643.802764,0.143697537,0.228823123,0.627985211,0.530013628,0.621940111,hsa-miR-185-5p,0.029637823
hsa-mir-185_hsa-miR-185-3p,22.52426869,-0.569925685,0.340819299,-1.672222458,0.094480464,0.141069106,hsa-miR-185-3p,-0.484760599
hsa-mir-1306_hsa-miR-1306-3p,2.809258574,-0.267610456,0.362703015,-0.737822529,0.460622301,0.554026267,hsa-miR-1306-3p,-0.068633958
hsa-mir-1306_hsa-miR-1306-5p,41.58724149,-1.243086369,0.259368903,-4.792734813,1.64523033840659e-06,7.74331235358755e-06,hsa-miR-1306-5p,-6.353505453
hsa-mir-301b_hsa-miR-301b,3.565310538,-0.255172962,0.304097915,-0.839114474,0.401405075,0.503792456,hsa-miR-301b,-0.075977326
hsa-mir-130b_hsa-miR-130b-5p,3.9189277,-0.027069709,0.280405741,-0.096537642,0.923093579,0.944916123,hsa-miR-130b-5p,-0.000666097
hsa-mir-130b_hsa-miR-130b-3p,415.4802998,-4.096614916,0.357070611,-11.4728426,1.80626626143253e-30,3.91056645600144e-28,hsa-miR-130b-3p,-112.2790398
hsa-mir-3200_hsa-miR-3200-5p,3.433933085,-0.177918507,0.30177355,-0.589576213,0.555474803,0.642038388,hsa-miR-3200-5p,-0.03423846
hsa-mir-3200_hsa-miR-3200-3p,4.693096583,-0.111821307,0.298870077,-0.374146882,0.708295041,0.780386139,hsa-miR-3200-3p,-0.012042087
hsa-mir-3928_hsa-miR-3928-3p,6.508435296,0.019990874,0.326757876,0.061179472,0.951216278,0.969121526,hsa-miR-3928-3p,0.000272311
hsa-mir-33a_hsa-miR-33a-5p,64.40798794,1.015187508,0.298633935,3.399437874,0.000675245,0.001816032,hsa-miR-33a-5p,2.78250357
hsa-mir-33a_hsa-miR-33a-3p,5.641156785,0.510271935,0.304162906,1.677627103,0.093419918,0.140964606,hsa-miR-33a-3p,0.434185245
hsa-mir-378i_hsa-miR-378i,48.84168588,0.62545166,0.304653208,2.052995483,0.040073016,0.066736984,hsa-miR-378i,0.735301878
hsa-mir-1249_hsa-miR-1249,9.126443478,0.283982888,0.284474014,0.998273567,0.318146722,0.422569112,hsa-miR-1249,0.106238638
hsa-let-7a-3_hsa-let-7a-5p,99.93312001,-1.132681777,0.277225967,-4.085770854,4.39307188399747e-05,0.000168674,hsa-let-7a-5p,-4.273552739
hsa-let-7b_hsa-let-7b-5p,1606.51509,-1.819074941,0.283722894,-6.411449267,1.44142727595442e-10,1.40359417939774e-09,hsa-let-7b-5p,-16.10383104
hsa-let-7b_hsa-let-7b-3p,178.3472728,1.226278774,0.390494759,3.1403207,0.00168763,0.004151953,hsa-let-7b-3p,2.920686517
hsa-mir-3667_hsa-miR-3667-5p,28.39648655,-1.908593069,0.388199245,-4.916529582,8.80918917171785e-07,4.59563724259497e-06,hsa-miR-3667-5p,-10.18740993
hsa-mir-885_hsa-miR-885-5p,11.85050246,-1.128604276,0.384384772,-2.936131598,0.003323333,0.007534048,hsa-miR-885-5p,-2.395994832
hsa-mir-4792_hsa-miR-4792,23.85987007,0.646226944,0.319745387,2.021067292,0.0432728,0.071243811,hsa-miR-4792,0.741385708
hsa-mir-548ay_hsa-miR-548ay-5p,3.315931166,-0.577023562,0.261371553,-2.207675452,0.027266905,0.047415944,hsa-miR-548ay-5p,-0.76402282
hsa-mir-128-2_hsa-miR-128-3p,10.64112817,-0.581917771,0.273684621,-2.126234816,0.033483712,0.056634561,hsa-miR-128-3p,-0.725604013
hsa-mir-26a-1_hsa-miR-26a-5p,91.04461966,-1.147053539,0.290804876,-3.944409585,7.99968286518933e-05,0.000281615,hsa-miR-26a-5p,-4.07243516
hsa-mir-138-1_hsa-miR-138-5p,3.730904723,0.194242367,0.302314302,0.642517952,0.520536937,0.615826485,hsa-miR-138-5p,0.040896106
hsa-mir-425_hsa-miR-425-5p,887.2882505,-0.066978737,0.20319262,-0.329631742,0.741678235,0.804878887,hsa-miR-425-5p,-0.00631405
hsa-mir-425_hsa-miR-425-3p,24.1452463,-0.565164159,0.254321258,-2.222245063,0.026266749,0.046233749,hsa-miR-425-3p,-0.754517264
hsa-mir-191_hsa-miR-191-5p,2326.868787,-1.46953682,0.27829882,-5.280427789,1.28882612716456e-07,8.58556481634238e-07,hsa-miR-191-5p,-8.914550004
hsa-mir-4787_hsa-miR-4787-5p,2.139392316,-0.362911025,0.375185894,-0.967283235,0.333402462,0.438794122,hsa-miR-4787-5p,-0.1298275
hsa-let-7g_hsa-let-7g-5p,786.4301927,-0.178168138,0.220417776,-0.808320184,0.418906286,0.517853221,hsa-let-7g-5p,-0.050919263
hsa-mir-15b_hsa-miR-15b-5p,479.8863496,-0.232451991,0.285028496,-0.815539478,0.414763576,0.514592059,hsa-miR-15b-5p,-0.067070981
hsa-mir-15b_hsa-miR-15b-3p,238.3404057,-1.775696633,0.2797511,-6.347416087,2.18961339113237e-10,2.0172395709794e-09,hsa-miR-15b-3p,-15.44011287
hsa-mir-16-2_hsa-miR-16-5p,53366.75648,-3.142890744,0.297123723,-10.57771728,3.78056662063139e-26,3.27397069346678e-24,hsa-miR-16-5p,-73.81055408
hsa-mir-16-2_hsa-miR-16-2-3p,307.5527585,-0.334235897,0.279351504,-1.196470728,0.231512915,0.318238388,hsa-miR-16-2-3p,-0.166197942
hsa-mir-7977_hsa-miR-7977,7.688997203,-1.321928308,0.392503757,-3.367937976,0.000757326,0.001999526,hsa-miR-7977,-3.567980877
hsa-mir-4448_hsa-miR-4448,15.87815211,-2.429561398,0.380617096,-6.383216682,1.73406265517039e-10,1.63228071671474e-09,hsa-miR-4448,-21.34905443
hsa-mir-1224_hsa-miR-1224-5p,22.24164852,-3.21619141,0.410671798,-7.831537074,4.81941186867096e-15,9.07306669188923e-14,hsa-miR-1224-5p,-41.94635922
hsa-mir-28_hsa-miR-28-5p,6.749429932,-0.874709644,0.29292299,-2.986142001,0.002825214,0.006541806,hsa-miR-28-5p,-1.910630314
hsa-mir-28_hsa-miR-28-3p,44.10953911,-0.207501095,0.253821552,-0.817507785,0.413638302,0.514592059,hsa-miR-28-3p,-0.059871727
hsa-mir-378d-1_hsa-miR-378d,6.761206695,0.879826311,0.314474371,2.797767936,0.005145707,0.011252985,hsa-miR-378d,1.714545909
hsa-mir-574_hsa-miR-574-5p,37.38866807,-2.434866213,0.305289379,-7.975600783,1.51641356556769e-15,3.126700351861e-14,hsa-miR-574-5p,-32.88265817
hsa-mir-574_hsa-miR-574-3p,48.57929494,-0.179419749,0.241920389,-0.741647903,0.458300692,0.552769359,hsa-miR-574-3p,-0.046192698
hsa-mir-5096_hsa-miR-5096,3.72297702,-1.26382605,0.351027764,-3.600359228,0.000317778,0.00095554,hsa-miR-5096,-3.816439961
hsa-mir-576_hsa-miR-576-3p,8.060695043,0.490743924,0.252207304,1.945795848,0.051679268,0.083496727,hsa-miR-576-3p,0.529184165
hsa-mir-4454_hsa-miR-4454,20.64219944,-0.407562814,0.329279527,-1.237741129,0.215812064,0.303190719,hsa-miR-4454,-0.211233325
hsa-mir-548t_hsa-miR-548t-3p,3.684260272,-2.144701358,0.33444297,-6.41275659,1.42911605188985e-10,1.40359417939774e-09,hsa-miR-548t-3p,-18.98652305
hsa-mir-887_hsa-miR-887-3p,4.863874104,0.312602982,0.354101962,0.882804998,0.37734164,0.483399201,hsa-miR-887-3p,0.098686908
hsa-mir-579_hsa-miR-579-3p,3.229453866,-0.20518294,0.322321409,-0.636578688,0.524399311,0.618705454,hsa-miR-579-3p,-0.042783937
hsa-mir-579_hsa-miR-579-5p,5.831667554,-1.466771636,0.366470351,-4.002429204,6.26954312156144e-05,0.000228127,hsa-miR-579-5p,-5.341722932
hsa-mir-582_hsa-miR-582-5p,4.445600656,-0.307515902,0.343984723,-0.893981278,0.371331908,0.477111918,hsa-miR-582-5p,-0.098829379
hsa-mir-874_hsa-miR-874-3p,4.488159019,-0.17209448,0.387705606,-0.443879266,0.657129876,0.732809346,hsa-miR-874-3p,-0.023234304
hsa-mir-584_hsa-miR-584-5p,23.09196955,0.597952426,0.243137141,2.459321614,0.013919986,0.026435762,hsa-miR-584-5p,0.94345422
hsa-mir-143_hsa-miR-143-5p,34.05543457,1.036046579,0.282076614,3.672926174,0.000239789,0.000741632,hsa-miR-143-5p,3.242630277
hsa-mir-143_hsa-miR-143-3p,43.37478318,-0.714407459,0.291533436,-2.450516378,0.014265147,0.026929988,hsa-miR-143-3p,-1.121450998
hsa-mir-145_hsa-miR-145-5p,589.6970806,-0.155904263,0.218193269,-0.714523702,0.474903405,0.569620982,hsa-miR-145-5p,-0.038105188
hsa-mir-378a_hsa-miR-378a-5p,22.99893896,0.799879769,0.240258056,3.329252652,0.000870794,0.002271408,hsa-miR-378a-5p,2.114646064
hsa-mir-378a_hsa-miR-378a-3p,1942.527792,-0.003044653,0.260726904,-0.011677558,0.990682869,0.990682869,hsa-miR-378a-3p,-1.24E-05
hsa-mir-1294_hsa-miR-1294,4.715201342,0.259085182,0.285753643,0.906673241,0.364579618,0.473430661,hsa-miR-1294,0.08413626
hsa-mir-146a_hsa-miR-146a-5p,981.3452787,-1.306965804,0.217060959,-6.021192448,1.73136750528156e-09,1.44169640343637e-08,hsa-miR-146a-5p,-10.24808379
hsa-mir-103a-1_hsa-miR-103a-3p,8785.592975,-0.498055279,0.183872859,-2.708693838,0.006754864,0.014267591,hsa-miR-103a-3p,-0.919235402
hsa-mir-103b-1_hsa-miR-103b,16.92896622,0.850912491,0.250821673,3.392499867,0.00069258,0.001851154,hsa-miR-103b,2.325167214
hsa-mir-218-2_hsa-miR-218-5p,2.669658228,-1.18790655,0.324423492,-3.661592273,0.000250653,0.000764314,hsa-miR-218-5p,-3.702381987
hsa-mir-340_hsa-miR-340-5p,5.230475419,-0.505230696,0.330162875,-1.530246841,0.125955641,0.182403989,hsa-miR-340-5p,-0.373348139
hsa-mir-877_hsa-miR-877-5p,9.405798096,-1.783625111,0.361436779,-4.934819074,8.02250931019197e-07,4.23627625769893e-06,hsa-miR-877-5p,-9.58344577
hsa-mir-877_hsa-miR-877-3p,3.333337014,0.286014739,0.316938932,0.902428543,0.366829265,0.474140512,hsa-miR-877-3p,0.092695356
hsa-mir-219a-1_hsa-miR-219a-5p,8.815560308,1.088574549,0.331011346,3.288632129,0.001006755,0.002564265,hsa-miR-219a-5p,2.820537103
hsa-mir-1275_hsa-miR-1275,5.979807562,-1.625026364,0.390145081,-4.165184804,3.11100459929202e-05,0.00012246,hsa-miR-1275,-6.357109858
hsa-mir-206_hsa-miR-206,5.172613057,-1.044147209,0.399453741,-2.613937738,0.008950535,0.018178866,hsa-miR-206,-1.817268489
hsa-mir-133b_hsa-miR-133b,2.288754693,-0.455760562,0.351323907,-1.297266006,0.194539677,0.27528,hsa-miR-133b,-0.255328616
hsa-mir-30c-2_hsa-miR-30c-5p,60.31881467,-0.617589218,0.282734204,-2.184345608,0.028936862,0.049791931,hsa-miR-30c-5p,-0.804620572
hsa-mir-30c-2_hsa-miR-30c-2-3p,6.218028805,0.398906834,0.322674251,1.236252452,0.216364739,0.303190719,hsa-miR-30c-2-3p,0.206747069
hsa-mir-30a_hsa-miR-30a-5p,52.54170187,-0.266409581,0.275073147,-0.968504499,0.332792473,0.438794122,hsa-miR-30a-5p,-0.09530515
hsa-mir-30a_hsa-miR-30a-3p,3.047871102,-0.739153392,0.308539146,-2.39565514,0.016590692,0.030742161,hsa-miR-30a-3p,-1.117796257
hsa-mir-1273c_hsa-miR-1273c,3.406653579,-0.935842154,0.324949392,-2.879962781,0.003977221,0.008845397,hsa-miR-1273c,-1.921548481
hsa-mir-4466_hsa-miR-4466,3.574551079,0.581325998,0.371180359,1.566155064,0.11731232,0.171031092,hsa-miR-4466,0.445833401
hsa-mir-339_hsa-miR-339-5p,310.5990193,0.971118483,0.292558868,3.319395131,0.000902127,0.002339047,hsa-miR-339-5p,2.554974838
hsa-mir-339_hsa-miR-339-3p,27.00318698,-1.091825721,0.312286546,-3.496230418,0.000471881,0.001309772,hsa-miR-339-3p,-3.147519754
hsa-mir-589_hsa-miR-589-5p,5.63393786,1.002969015,0.261057441,3.841947628,0.000122062,0.00040656,hsa-miR-589-5p,3.400942944
hsa-mir-148a_hsa-miR-148a-3p,233.9079878,0.003157531,0.222155656,0.014213147,0.988659931,0.990682869,hsa-miR-148a-3p,1.28364587594829e-05
hsa-mir-196b_hsa-miR-196b-5p,432.8169393,-1.058293368,0.258413061,-4.095355565,4.21520954184586e-05,0.000164431,hsa-miR-196b-5p,-4.004598945
hsa-mir-550a-3_hsa-miR-550a-3p,16.49256924,-0.383671825,0.243811859,-1.573638895,0.115570956,0.169634657,hsa-miR-550a-3p,-0.295613545
hsa-mir-550a-3_hsa-miR-550a-3-5p,3.928076316,-0.816560271,0.345361175,-2.36436615,0.018060952,0.032858792,hsa-miR-550a-3-5p,-1.211243381
hsa-mir-550a-1_hsa-miR-550a-5p,4.382721221,-0.900156076,0.323829136,-2.779725405,0.005440488,0.011662036,hsa-miR-550a-5p,-1.740204774
hsa-mir-550a-1_hsa-miR-550a-3p,15.32365433,-0.199231457,0.222312572,-0.896177195,0.370158134,0.477019261,hsa-miR-550a-3p,-0.064045758
hsa-mir-550a-2_hsa-miR-550a-5p,3.954030411,-0.844233201,0.334186681,-2.526232337,0.011529321,0.022487368,hsa-miR-550a-5p,-1.391348121
hsa-mir-550a-2_hsa-miR-550a-3p,15.87069695,-0.093437012,0.260854332,-0.358196131,0.720196542,0.791485033,hsa-miR-550a-3p,-0.00948921
hsa-mir-590_hsa-miR-590-5p,103.4641481,-0.964897813,0.277544584,-3.476550683,0.000507908,0.001400791,hsa-miR-590-5p,-2.753457984
hsa-mir-590_hsa-miR-590-3p,5.30892878,-1.158071019,0.315285661,-3.673084963,0.00023964,0.000741632,hsa-miR-590-3p,-3.624543746
hsa-mir-1285-1_hsa-miR-1285-3p,12.00210516,-1.973593469,0.330851131,-5.965200908,2.44333218675869e-09,1.95919043864169e-08,hsa-miR-1285-3p,-15.21230718
hsa-mir-489_hsa-miR-489-3p,28.67021501,-1.9510238,0.378425407,-5.155636387,2.52770979388623e-07,1.58622947935179e-06,hsa-miR-489-3p,-11.31522394
hsa-mir-25_hsa-miR-25-3p,234.0623096,-0.390405368,0.254789918,-1.532263798,0.125457351,0.182292057,hsa-miR-25-3p,-0.288600241
hsa-mir-93_hsa-miR-93-5p,1028.170277,0.160499008,0.24117986,0.665474342,0.505747149,0.603274148,hsa-miR-93-5p,0.035227171
hsa-mir-93_hsa-miR-93-3p,46.17402736,-0.084529217,0.269763871,-0.313345209,0.754018406,0.80814349,hsa-miR-93-3p,-0.007819926
hsa-mir-106b_hsa-miR-106b-5p,1602.33363,0.650821844,0.298024992,2.183782774,0.028978214,0.049791931,hsa-miR-106b-5p,0.847917402
hsa-mir-106b_hsa-miR-106b-3p,647.9704564,-0.98690004,0.199431131,-4.948575656,7.47585316816981e-07,3.99635113804633e-06,hsa-miR-106b-3p,-5.327618371
hsa-mir-182_hsa-miR-182-5p,15.8969371,-0.316682336,0.30347976,-1.043503977,0.29671494,0.397763371,hsa-miR-182-5p,-0.126791758
hsa-mir-182_hsa-miR-182-3p,3.586545495,0.896355185,0.32872416,2.726770019,0.00639576,0.013575314,hsa-miR-182-3p,1.673719324
hsa-mir-96_hsa-miR-96-5p,12.84916478,0.440841442,0.232106904,1.899303439,0.057524591,0.090581995,hsa-miR-96-5p,0.459779161
hsa-mir-183_hsa-miR-183-5p,9.47147695,-0.436231986,0.364195748,-1.197795384,0.230996685,0.318238388,hsa-miR-183-5p,-0.216915236
hsa-mir-335_hsa-miR-335-5p,23.24094439,-0.010171399,0.305663706,-0.033276438,0.973454143,0.986072687,hsa-miR-335-5p,-6.20E-05
hsa-mir-29a_hsa-miR-29a-5p,5.426659309,1.159373275,0.270232282,4.29028415,1.78444650969698e-05,7.28929564810181e-05,hsa-miR-29a-5p,4.796691784
hsa-mir-29a_hsa-miR-29a-3p,85.5006743,-0.759444627,0.2872606,-2.643747963,0.008199368,0.016906317,hsa-miR-29a-3p,-1.345698664
hsa-mir-29b-1_hsa-miR-29b-3p,78.54927176,0.841359842,0.20971882,4.01184712,6.02455113370096e-05,0.00022107,hsa-miR-29b-3p,3.075565172
hsa-mir-671_hsa-miR-671-5p,82.66186141,-1.352954013,0.35745131,-3.785002256,0.000153707,0.000496681,hsa-miR-671-5p,-4.470055523
