"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","miRNA"
"hsa-mir-2110_hsa-miR-2110",153.460338288981,-2.66801294737272,0.356757464651855,-7.47850630112622,7.51720975841349e-14,1.20553771310853e-12,"hsa-miR-2110"
"hsa-mir-210_hsa-miR-210-3p",358.787213825271,-0.942203075057427,0.215303176518262,-4.37616894601417,1.207834098348e-05,5.12737416259494e-05,"hsa-miR-210-3p"
"hsa-mir-7847_hsa-miR-7847-3p",55.5951950154612,-4.14456234397076,0.498063830463445,-8.32134776804465,8.69686649605556e-17,2.21514305458356e-15,"hsa-miR-7847-3p"
"hsa-mir-483_hsa-miR-483-5p",101.742292043595,-0.977205342594361,0.320225985214538,-3.05161163588793,0.00227616390016345,0.00546025593559548,"hsa-miR-483-5p"
"hsa-mir-610_hsa-miR-610",8.18857635271096,-2.21591595023033,0.367221741827365,-6.0342722062248,1.59680703280749e-09,1.35572048079538e-08,"hsa-miR-610"
"hsa-mir-130a_hsa-miR-130a-3p",1508.99037026148,-3.2926241259614,0.346534496482478,-9.50157678206183,2.06735846223372e-21,1.118957767684e-19,"hsa-miR-130a-3p"
"hsa-mir-4488_hsa-miR-4488",26.9150363784447,-1.07119193201977,0.320237353256589,-3.34499370896774,0.00082284436772944,0.00215934309834453,"hsa-miR-4488"
"hsa-mir-192_hsa-miR-192-5p",657.555410074636,-2.65461255918545,0.315816433471122,-8.40555549946765,4.25841114409281e-17,1.15243251587012e-15,"hsa-miR-192-5p"
"hsa-mir-194-2_hsa-miR-194-5p",34.2600750987618,-1.42524092425103,0.295091985044332,-4.82981916312269,1.36657104425448e-06,6.64859845126056e-06,"hsa-miR-194-5p"
"hsa-mir-139_hsa-miR-139-3p",18.3087444158957,-3.24233958747777,0.410774195127325,-7.89324068049788,2.94439004566185e-15,5.79509495350718e-14,"hsa-miR-139-3p"
"hsa-mir-3656_hsa-miR-3656",249.604893730702,-2.55775405282897,0.362617084425872,-7.05359499781603,1.74353376384935e-12,2.5165003991559e-11,"hsa-miR-3656"
"hsa-let-7a-2_hsa-let-7a-5p",97.4298416805519,-1.14337915460853,0.28001632368073,-4.08325893140499,4.44084942100956e-05,0.000168674368359398,"hsa-let-7a-5p"
"hsa-mir-200c_hsa-miR-200c-3p",9.59024340280579,-2.03323195676233,0.398463769736435,-5.10267710940751,3.34882095632438e-07,2.01394371401175e-06,"hsa-miR-200c-3p"
"hsa-mir-1228_hsa-miR-1228-5p",30.3107293383036,-1.79697908807762,0.369599550780744,-4.86196231646298,1.16227752780052e-06,5.85193220392586e-06,"hsa-miR-1228-5p"
"hsa-mir-26a-2_hsa-miR-26a-5p",92.7151046709988,-1.23357759855952,0.285272833620841,-4.32420284435175,1.5308439398922e-05,6.40807998537661e-05,"hsa-miR-26a-5p"
"hsa-let-7i_hsa-let-7i-5p",526.289379152024,-1.58502835248144,0.274279787746887,-5.77887406688585,7.52021873923796e-09,5.81474056087507e-08,"hsa-let-7i-5p"
"hsa-mir-331_hsa-miR-331-3p",5.6967257208994,-1.07894334783094,0.331607854133563,-3.2536724760336,0.00113923544375252,0.00285138119736903,"hsa-miR-331-3p"
"hsa-mir-619_hsa-miR-619-5p",9.55950674816246,-1.54223053167764,0.399072475497848,-3.86453746215819,0.00011129990773131,0.000377799789127755,"hsa-miR-619-5p"
"hsa-mir-320d-1_hsa-miR-320d",36.3531817410162,-1.85453759183804,0.301611263976459,-6.14876767991924,7.80872554348668e-10,7.04412116735361e-09,"hsa-miR-320d"
"hsa-mir-16-1_hsa-miR-16-5p",53116.8134119151,-3.14755327005048,0.297418298704972,-10.5829173381586,3.57645672185929e-26,3.27397069346678e-24,"hsa-miR-16-5p"
"hsa-mir-4306_hsa-miR-4306",101.863030671471,-2.87946685606135,0.349646591761512,-8.23536371841825,1.79012925607426e-16,4.07961035726398e-15,"hsa-miR-4306"
"hsa-mir-624_hsa-miR-624-5p",3.80173662261055,-0.882435809030945,0.315654516959668,-2.79557478705016,0.00518075135823969,0.0112726901412954,"hsa-miR-624-5p"
"hsa-mir-625_hsa-miR-625-5p",15.0114460501843,-1.56753178786602,0.38474809601761,-4.07417685517091,4.61773814375434e-05,0.000172369018641864,"hsa-miR-625-5p"
"hsa-mir-342_hsa-miR-342-5p",51.3176540645762,-3.02389844976306,0.378248533548709,-7.99447501195312,1.30127146083004e-15,2.81725271269703e-14,"hsa-miR-342-5p"
"hsa-mir-342_hsa-miR-342-3p",338.64870110657,-1.29313612444716,0.289902117768087,-4.46059564656795,8.17321715395492e-06,3.53900302766248e-05,"hsa-miR-342-3p"
"hsa-mir-345_hsa-miR-345-5p",74.0356657152316,-1.23394913303755,0.277326261985307,-4.4494492667374,8.60907623899853e-06,3.69082179355086e-05,"hsa-miR-345-5p"
"hsa-mir-337_hsa-miR-337-5p",6.71139607694403,-2.5953666945937,0.384185925198839,-6.75549655612823,1.42346889369792e-11,1.66584332694918e-10,"hsa-miR-337-5p"
"hsa-mir-134_hsa-miR-134-5p",129.357854861172,-2.26624744660547,0.352248610156913,-6.43365901598858,1.24568142695111e-10,1.2842382330234e-09,"hsa-miR-134-5p"
"hsa-mir-409_hsa-miR-409-3p",25.1045286928651,-1.20738730992279,0.401600648670741,-3.00643764874167,0.00264328256641877,0.00618927426295371,"hsa-miR-409-3p"
"hsa-mir-203a_hsa-miR-203a",18.3736540809393,-1.6057906661107,0.371451689247742,-4.32301349702493,1.53912313736528e-05,6.40807998537661e-05,"hsa-miR-203a"
"hsa-mir-1268a_hsa-miR-1268a",2.81707218219994,-1.23905865815803,0.377240604580098,-3.28453152474721,0.00102152069444444,0.00258665766487977,"hsa-miR-1268a"
"hsa-mir-4508_hsa-miR-4508",397.287402244497,-1.312091512058,0.36611456281877,-3.58382770124197,0.000338595486107008,0.000997359493090711,"hsa-miR-4508"
"hsa-mir-629_hsa-miR-629-5p",53.1782122676838,-1.36358678350005,0.320947926661154,-4.24862312614247,2.15088418180322e-05,8.62345232148882e-05,"hsa-miR-629-5p"
"hsa-mir-1225_hsa-miR-1225-5p",24.0755461314258,-2.52675283283241,0.377653131006136,-6.69067095008768,2.22149675686234e-11,2.40477023930348e-10,"hsa-miR-1225-5p"
"hsa-mir-6511b-1_hsa-miR-6511b-3p",2.57425548113345,-1.02835631625539,0.301261493981835,-3.41350068561166,0.00064133997170457,0.00174654218709483,"hsa-miR-6511b-3p"
"hsa-mir-4516_hsa-miR-4516",36.2991722674628,-3.78888833659124,0.456486705498942,-8.30010664264575,1.04017982320979e-16,2.50221035249911e-15,"hsa-miR-4516"
"hsa-mir-365a_hsa-miR-365a-3p",4.86740250184544,-1.1543087574452,0.320909396059054,-3.59699270766377,0.000321917504904442,0.000961312273266367,"hsa-miR-365a-3p"
"hsa-mir-6511b-2_hsa-miR-6511b-3p",2.62626991752402,-0.749942494458253,0.304014388640814,-2.46679934397544,0.0136326727499194,0.0260041731309036,"hsa-miR-6511b-3p"
"hsa-mir-484_hsa-miR-484",942.515445738345,-0.549694446629584,0.224408898356673,-2.44952161280122,0.0143046124696293,0.0269299878232586,"hsa-miR-484"
"hsa-mir-140_hsa-miR-140-3p",1546.20294948926,-0.404501131319799,0.184946171396743,-2.18712898063767,0.0287331095492298,0.049765745739266,"hsa-miR-140-3p"
"hsa-mir-195_hsa-miR-195-5p",8.25960674999787,-1.4596829680852,0.297584740228233,-4.90510019756288,9.33796589396558e-07,4.81349908581797e-06,"hsa-miR-195-5p"
"hsa-mir-324_hsa-miR-324-5p",312.164036342101,-1.28816477611626,0.265435273637318,-4.85302785294603,1.21590605826709e-06,6.05157842792702e-06,"hsa-miR-324-5p"
"hsa-mir-744_hsa-miR-744-5p",133.622431462916,-0.771255883672637,0.276284132668998,-2.79153158823145,0.00524592369005385,0.0113574247889666,"hsa-miR-744-5p"
"hsa-mir-451a_hsa-miR-451a",85450.6323919327,-1.2122126852571,0.256565977154432,-4.72476007419894,2.30387197541895e-06,1.050080595112e-05,"hsa-miR-451a"
"hsa-mir-144_hsa-miR-144-5p",172.899743507253,-1.17006320643366,0.302071119839363,-3.87346929112549,0.000107296932143742,0.000371676572945921,"hsa-miR-144-5p"
"hsa-mir-4732_hsa-miR-4732-5p",10.3212414390843,-0.87032245095176,0.326632442712002,-2.66453155640495,0.00770956327030644,0.0160492350771283,"hsa-miR-4732-5p"
"hsa-mir-423_hsa-miR-423-5p",1835.5574226654,-1.60824095940361,0.250909979598239,-6.40963329549008,1.45870064833483e-10,1.40359417939774e-09,"hsa-miR-423-5p"
"hsa-mir-193a_hsa-miR-193a-3p",12.2752122236308,-0.809915669075769,0.323436388412275,-2.50409569885313,0.0122764823490673,0.0237308788265453,"hsa-miR-193a-3p"
"hsa-mir-365b_hsa-miR-365b-3p",4.58439177675212,-0.836561622693937,0.326643809739921,-2.56108212600147,0.0104346686319883,0.020649169124223,"hsa-miR-365b-3p"
"hsa-mir-10a_hsa-miR-10a-5p",18.4857568713215,-0.801513524695909,0.359649982540399,-2.22859325345825,0.025840980351415,0.0456699775190313,"hsa-miR-10a-5p"
"hsa-mir-142_hsa-miR-142-5p",342.196514121451,-1.09156652895158,0.282487579410781,-3.86412220752641,0.000111489397189402,0.000377799789127755,"hsa-miR-142-5p"
"hsa-mir-454_hsa-miR-454-3p",36.7963577262676,-2.73025694799876,0.492892812986785,-5.53925087982965,3.0376821905148e-08,2.22934981100493e-07,"hsa-miR-454-3p"
"hsa-mir-548aa-2_hsa-miR-548aa",3.5480192689755,-1.90226518475857,0.355509994653811,-5.35080648466988,8.7563118530222e-08,6.11529521348164e-07,"hsa-miR-548aa"
"hsa-mir-636_hsa-miR-636",5.68791441339416,-1.1140180968438,0.336168803411411,-3.31386519373255,0.000920158585721197,0.00237159921200761,"hsa-miR-636"
"hsa-mir-1268b_hsa-miR-1268b",14.5191935497633,-3.6961285140756,0.438889209953955,-8.42155247895789,3.71527838118972e-17,1.07247702603677e-15,"hsa-miR-1268b"
"hsa-mir-338_hsa-miR-338-5p",12.5732091107043,-2.03926875848834,0.399575454778777,-5.10358865665903,3.3327227041186e-07,2.01394371401175e-06,"hsa-miR-338-5p"
"hsa-mir-320c-1_hsa-miR-320c",33.8972314742312,-2.12797249044241,0.310119044083112,-6.86179236987495,6.80018549641244e-12,8.4128009141331e-11,"hsa-miR-320c"
"hsa-mir-320c-2_hsa-miR-320c",31.8217925648123,-2.11403155064791,0.309246994535755,-6.83606174999865,8.13998679310006e-12,9.79059522614535e-11,"hsa-miR-320c"
"hsa-mir-122_hsa-miR-122-5p",10131.2807491023,-1.23888686457122,0.266004823685979,-4.65738495792744,3.20251273740069e-06,1.44446668259844e-05,"hsa-miR-122-5p"
"hsa-mir-3940_hsa-miR-3940-3p",3.57591196842669,-0.793562745094616,0.318518306025377,-2.49141958274571,0.0127233765973879,0.0244854314074176,"hsa-miR-3940-3p"
"hsa-mir-3940_hsa-miR-3940-5p",10.6364737570432,-4.19635695733012,0.45936434380219,-9.13513861915487,6.53230351395512e-20,2.82848742154256e-18,"hsa-miR-3940-5p"
"hsa-mir-199a-1_hsa-miR-199a-3p",12.1797120262529,-0.640760596798379,0.276439725869812,-2.31790345899903,0.0204545684248157,0.0364478523783754,"hsa-miR-199a-3p"
"hsa-mir-24-2_hsa-miR-24-3p",439.874625494559,-0.39994569828639,0.16900504158024,-2.36647199720668,0.0179585327678908,0.0328587916480208,"hsa-miR-24-3p"
"hsa-mir-24-2_hsa-miR-24-2-5p",5.00025117202761,-0.832383876866654,0.289075781809629,-2.87946597136533,0.00398349283704805,0.00884539691508619,"hsa-miR-24-2-5p"
"hsa-mir-27a_hsa-miR-27a-5p",5.29622220057361,-2.05514133190883,0.414839926946369,-4.95405865832803,7.26812802662923e-07,3.93387429441307e-06,"hsa-miR-27a-5p"
"hsa-mir-23a_hsa-miR-23a-5p",11.8215811152214,-1.96685270140626,0.367094578419279,-5.35789090069264,8.41990552596221e-08,5.97675261105186e-07,"hsa-miR-23a-5p"
"hsa-mir-6887_hsa-miR-6887-5p",9958.36520827739,-2.67577947119062,0.311745860091616,-8.58320771414336,9.22635396248449e-18,3.07308558904291e-16,"hsa-miR-6887-5p"
"hsa-mir-330_hsa-miR-330-3p",11.4934421829854,-1.1900619289687,0.3492733452793,-3.40725092553815,0.000656207696383529,0.00177586207833792,"hsa-miR-330-3p"
"hsa-mir-150_hsa-miR-150-5p",643.631442806308,-1.29765298358908,0.287285980582158,-4.51693807320325,6.27402438506535e-06,2.74409349367e-05,"hsa-miR-150-5p"
"hsa-mir-150_hsa-miR-150-3p",3.83060771068588,-1.11786380672334,0.371838962335076,-3.00631165627016,0.00264437814929893,0.00618927426295371,"hsa-miR-150-3p"
"hsa-mir-125a_hsa-miR-125a-3p",3.66622345062281,-1.71994158136516,0.358624435855932,-4.7959408489836,1.61913057345955e-06,7.70421470668115e-06,"hsa-miR-125a-3p"
"hsa-mir-4429_hsa-miR-4429",27.1308928547386,-1.56337891814365,0.404632535268442,-3.86370047358271,0.000111682154753701,0.000377799789127755,"hsa-miR-4429"
"hsa-mir-4433b_hsa-miR-4433b-3p",24.58431045475,-2.75287687988058,0.354860465287153,-7.75763194035424,8.65298389234636e-15,1.56114251057749e-13,"hsa-miR-4433b-3p"
"hsa-mir-4433_hsa-miR-4433-3p",8.89300645239571,-2.15530548259264,0.362503536834885,-5.94561228674121,2.7542536745239e-09,2.16834880194336e-08,"hsa-miR-4433-3p"
"hsa-mir-1285-2_hsa-miR-1285-3p",11.0605177288971,-2.10397492126578,0.313422814188626,-6.71289652832851,1.90798417565307e-11,2.11835166168662e-10,"hsa-miR-1285-3p"
"hsa-mir-4785_hsa-miR-4785",5.25390665088797,-1.20237877493923,0.338826763291189,-3.5486534866961,0.000387206259409822,0.00110302835739772,"hsa-miR-4785"
"hsa-mir-1246_hsa-miR-1246",209.295479836574,-4.45358425082833,0.355394888383455,-12.531368335335,5.02874867619307e-36,2.1774481767916e-33,"hsa-miR-1246"
"hsa-mir-26b_hsa-miR-26b-5p",181.484330296093,-1.32885305605476,0.290035011212892,-4.5816987766327,4.61213916483637e-06,2.0588208849218e-05,"hsa-miR-26b-5p"
"hsa-mir-1292_hsa-miR-1292-5p",11.2362010295541,-1.77874326017076,0.374708613594398,-4.74700392688638,2.06451945253974e-06,9.50996726542244e-06,"hsa-miR-1292-5p"
"hsa-mir-103a-2_hsa-miR-103a-3p",8821.27390051316,-0.475507048655822,0.186256566250684,-2.55296797437913,0.0106809316681047,0.0210220155104061,"hsa-miR-103a-3p"
"hsa-mir-296_hsa-miR-296-5p",9.53950030708254,-0.708043797145151,0.319775898545414,-2.21418749932649,0.026815883435088,0.0468560096763512,"hsa-miR-296-5p"
"hsa-mir-3196_hsa-miR-3196",42.8659176461979,-2.27823883623343,0.3951822164119,-5.76503380369427,8.1641475909316e-09,6.20188755591822e-08,"hsa-miR-3196"
"hsa-let-7c_hsa-let-7c-5p",5.10548246457337,-1.76133477460044,0.340603016634329,-5.17122482356463,2.32564555346406e-07,1.50299182783573e-06,"hsa-let-7c-5p"
"hsa-mir-155_hsa-miR-155-5p",3.32438794777327,-0.718271877873146,0.289250535849007,-2.48321710369482,0.0130201706961386,0.0249457252718053,"hsa-miR-155-5p"
"hsa-mir-1306_hsa-miR-1306-5p",41.5872414861286,-1.24308636910537,0.259368902647547,-4.79273481291079,1.64523033840659e-06,7.74331235358755e-06,"hsa-miR-1306-5p"
"hsa-mir-130b_hsa-miR-130b-3p",415.48029978402,-4.09661491639745,0.357070610787495,-11.4728426048916,1.80626626143253e-30,3.91056645600144e-28,"hsa-miR-130b-3p"
"hsa-let-7a-3_hsa-let-7a-5p",99.933120008412,-1.13268177708732,0.277225967301774,-4.08577085368898,4.39307188399747e-05,0.000168674368359398,"hsa-let-7a-5p"
"hsa-let-7b_hsa-let-7b-5p",1606.51508980439,-1.81907494078547,0.283722893984387,-6.41144926741644,1.44142727595442e-10,1.40359417939774e-09,"hsa-let-7b-5p"
"hsa-mir-3667_hsa-miR-3667-5p",28.396486551606,-1.9085930693635,0.388199244539138,-4.91652958168256,8.80918917171785e-07,4.59563724259497e-06,"hsa-miR-3667-5p"
"hsa-mir-885_hsa-miR-885-5p",11.8505024645828,-1.12860427625613,0.38438477247489,-2.93613159800667,0.00332333304197577,0.00753404820510737,"hsa-miR-885-5p"
"hsa-mir-548ay_hsa-miR-548ay-5p",3.31593116615475,-0.57702356178255,0.261371553225319,-2.2076754515252,0.0272669052783325,0.0474159437169397,"hsa-miR-548ay-5p"
"hsa-mir-26a-1_hsa-miR-26a-5p",91.0446196584409,-1.14705353900432,0.290804875697764,-3.94440958478449,7.99968286518933e-05,0.000281614852083494,"hsa-miR-26a-5p"
"hsa-mir-425_hsa-miR-425-3p",24.145246299366,-0.565164159386869,0.254321257708478,-2.22224506311109,0.026266748580777,0.0462337485181968,"hsa-miR-425-3p"
"hsa-mir-191_hsa-miR-191-5p",2326.86878713617,-1.46953682027664,0.27829881954087,-5.28042778873816,1.28882612716456e-07,8.58556481634238e-07,"hsa-miR-191-5p"
"hsa-mir-15b_hsa-miR-15b-3p",238.340405706486,-1.77569663319706,0.279751100119957,-6.34741608678445,2.18961339113237e-10,2.0172395709794e-09,"hsa-miR-15b-3p"
"hsa-mir-16-2_hsa-miR-16-5p",53366.7564816805,-3.14289074428187,0.297123723474932,-10.5777172806164,3.78056662063139e-26,3.27397069346678e-24,"hsa-miR-16-5p"
"hsa-mir-7977_hsa-miR-7977",7.68899720256865,-1.32192830774244,0.392503756625243,-3.36793797620795,0.000757326314463358,0.0019995261839185,"hsa-miR-7977"
"hsa-mir-4448_hsa-miR-4448",15.8781521131206,-2.42956139801324,0.380617096202479,-6.38321668220803,1.73406265517039e-10,1.63228071671474e-09,"hsa-miR-4448"
"hsa-mir-1224_hsa-miR-1224-5p",22.2416485217678,-3.21619141022124,0.410671797867524,-7.83153707394032,4.81941186867096e-15,9.07306669188923e-14,"hsa-miR-1224-5p"
"hsa-mir-28_hsa-miR-28-5p",6.74942993247745,-0.874709643899228,0.292922990087138,-2.98614200148312,0.00282521419083222,0.00654180612101792,"hsa-miR-28-5p"
"hsa-mir-574_hsa-miR-574-5p",37.3886680717565,-2.43486621313444,0.305289379373464,-7.97560078287506,1.51641356556769e-15,3.126700351861e-14,"hsa-miR-574-5p"
"hsa-mir-5096_hsa-miR-5096",3.72297702004556,-1.26382604984344,0.351027764154407,-3.60035922767499,0.000317777840251995,0.00095554031131329,"hsa-miR-5096"
"hsa-mir-548t_hsa-miR-548t-3p",3.68426027238671,-2.14470135762446,0.334442969673623,-6.41275658961358,1.42911605188985e-10,1.40359417939774e-09,"hsa-miR-548t-3p"
"hsa-mir-579_hsa-miR-579-5p",5.83166755426547,-1.46677163620321,0.366470351245221,-4.00242920394324,6.26954312156144e-05,0.000228127073246731,"hsa-miR-579-5p"
"hsa-mir-143_hsa-miR-143-3p",43.3747831810027,-0.714407458983228,0.2915334357388,-2.45051637789945,0.014265147282613,0.0269299878232586,"hsa-miR-143-3p"
"hsa-mir-146a_hsa-miR-146a-5p",981.345278745224,-1.30696580428951,0.217060958540338,-6.02119244786543,1.73136750528156e-09,1.44169640343637e-08,"hsa-miR-146a-5p"
"hsa-mir-103a-1_hsa-miR-103a-3p",8785.59297541928,-0.498055279278262,0.18387285867272,-2.70869383808712,0.00675486410406793,0.0142675910100557,"hsa-miR-103a-3p"
"hsa-mir-218-2_hsa-miR-218-5p",2.66965822841989,-1.18790655024715,0.324423491621501,-3.6615922734506,0.00025065255014789,0.000764313762070679,"hsa-miR-218-5p"
"hsa-mir-877_hsa-miR-877-5p",9.40579809644671,-1.78362511082263,0.361436778988495,-4.93481907351604,8.02250931019197e-07,4.23627625769893e-06,"hsa-miR-877-5p"
"hsa-mir-1275_hsa-miR-1275",5.9798075623983,-1.62502636431648,0.390145081425317,-4.16518480350891,3.11100459929202e-05,0.000122460453772131,"hsa-miR-1275"
"hsa-mir-206_hsa-miR-206",5.17261305703648,-1.04414720878,0.399453741201416,-2.61393773817107,0.00895053456646565,0.0181788656229696,"hsa-miR-206"
"hsa-mir-30c-2_hsa-miR-30c-5p",60.3188146747771,-0.617589217686683,0.282734204379822,-2.18434560841822,0.0289368617608223,0.0497919311445196,"hsa-miR-30c-5p"
"hsa-mir-30a_hsa-miR-30a-3p",3.04787110240946,-0.739153391689977,0.308539146297949,-2.39565513990304,0.0165906915933858,0.0307421605551197,"hsa-miR-30a-3p"
"hsa-mir-1273c_hsa-miR-1273c",3.40665357926694,-0.935842153850338,0.324949391676295,-2.87996278135087,0.00397722119062362,0.00884539691508619,"hsa-miR-1273c"
"hsa-mir-339_hsa-miR-339-3p",27.0031869824763,-1.09182572141515,0.312286546014255,-3.49623041834569,0.000471881033293472,0.00130977235523124,"hsa-miR-339-3p"
"hsa-mir-196b_hsa-miR-196b-5p",432.816939308146,-1.05829336779,0.258413061094467,-4.0953555648765,4.21520954184586e-05,0.000164431146992726,"hsa-miR-196b-5p"
"hsa-mir-550a-3_hsa-miR-550a-3-5p",3.92807631555171,-0.816560271149727,0.345361174768217,-2.36436615001019,0.0180609524531846,0.0328587916480208,"hsa-miR-550a-3-5p"
"hsa-mir-550a-1_hsa-miR-550a-5p",4.38272122143652,-0.900156076454414,0.323829136136101,-2.77972540456054,0.00544048815718342,0.0116620364953486,"hsa-miR-550a-5p"
"hsa-mir-550a-2_hsa-miR-550a-5p",3.9540304111512,-0.84423320135806,0.334186681426538,-2.52623233742977,0.0115293205658534,0.0224873684910564,"hsa-miR-550a-5p"
"hsa-mir-590_hsa-miR-590-5p",103.464148134002,-0.964897813413507,0.277544584115649,-3.4765506827957,0.000507908220134733,0.00140079146062636,"hsa-miR-590-5p"
"hsa-mir-590_hsa-miR-590-3p",5.30892877958547,-1.15807101874286,0.315285660556944,-3.67308496268799,0.000239639760596424,0.000741632430162216,"hsa-miR-590-3p"
"hsa-mir-1285-1_hsa-miR-1285-3p",12.0021051624407,-1.97359346913579,0.330851131374762,-5.96520090753523,2.44333218675869e-09,1.95919043864169e-08,"hsa-miR-1285-3p"
"hsa-mir-489_hsa-miR-489-3p",28.6702150091864,-1.95102380047012,0.378425407443512,-5.15563638723532,2.52770979388623e-07,1.58622947935179e-06,"hsa-miR-489-3p"
"hsa-mir-106b_hsa-miR-106b-3p",647.970456424421,-0.986900040378399,0.199431131091603,-4.94857565604989,7.47585316816981e-07,3.99635113804633e-06,"hsa-miR-106b-3p"
"hsa-mir-29a_hsa-miR-29a-3p",85.5006742976196,-0.759444627096519,0.287260600352127,-2.64374796322776,0.00819936842306874,0.016906316796137,"hsa-miR-29a-3p"
"hsa-mir-671_hsa-miR-671-5p",82.661861405951,-1.35295401301547,0.357451309584985,-3.78500225551364,0.000153707184423264,0.000496680678024427,"hsa-miR-671-5p"
"hsa-mir-320a_hsa-miR-320a",8049.87238056067,-1.61420612566488,0.317034403509507,-5.0915803073608,3.55091413934304e-07,2.1062271538843e-06,"hsa-miR-320a"
"hsa-mir-486_hsa-miR-486-5p",3632.46520867887,-1.42963929520295,0.235309485527752,-6.07557018790194,1.23547925057944e-09,1.07294362353698e-08,"hsa-miR-486-5p"
"hsa-mir-486_hsa-miR-486-3p",86.5760818431758,-3.27136672118899,0.37482058482307,-8.727820332315,2.59627667321579e-18,9.3682316625203e-17,"hsa-miR-486-3p"
"hsa-mir-486-2_hsa-miR-486-5p",3666.82940406965,-1.43970690545166,0.236984183409094,-6.07511811438643,1.23896492325286e-09,1.07294362353698e-08,"hsa-miR-486-5p"
"hsa-mir-486-2_hsa-miR-486-3p",77.7549723508719,-3.34646159129039,0.379087899125849,-8.82766661507028,1.06882083340507e-18,4.20726746240358e-17,"hsa-miR-486-3p"
"hsa-mir-548aa-1_hsa-miR-548aa",3.63201231201386,-2.22145099016492,0.3156521836962,-7.03765443391627,1.95502803731853e-12,2.73073271019008e-11,"hsa-miR-548aa"
"hsa-mir-548d-1_hsa-miR-548d-5p",3.47974103966376,-0.616029258171831,0.260733279031937,-2.36267982537194,0.0181433367959189,0.0328705641532756,"hsa-miR-548d-5p"
"hsa-mir-151a_hsa-miR-151a-5p",171.978048363627,-0.874739313038023,0.266643233784692,-3.28056069761123,0.0010360097022844,0.00260809419237876,"hsa-miR-151a-5p"
