"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","miRNA","Rank"
"hsa-mir-106b_hsa-miR-106b-3p",1065.27933718965,-1.1621098652742,0.229481227000121,-5.06407378270461,4.10390693204559e-07,5.94589306666141e-06,"hsa-miR-106b-3p",-6.07293386836501
"hsa-mir-182_hsa-miR-182-5p",27.7734008234907,-1.09112933144398,0.30197755644179,-3.61327955726507,0.000302348415285526,0.00156969218935735,"hsa-miR-182-5p",-3.05972905283953
"hsa-mir-183_hsa-miR-183-3p",4.0319797966884,-0.730357395858808,0.236619912893804,-3.08662693230978,0.00202441494061325,0.00755215873055121,"hsa-miR-183-3p",-1.5497664587757
"hsa-mir-671_hsa-miR-671-5p",189.805757301679,-0.760195536345599,0.303314866507996,-2.50629171295683,0.0122004916326438,0.0336323287041464,"hsa-miR-671-5p",-1.11995279897929
"hsa-mir-486_hsa-miR-486-5p",4117.59260099298,-1.04315949305001,0.259534525775605,-4.01934767612358,5.8359497970926e-05,0.000422414152943604,"hsa-miR-486-5p",-3.51989295668929
"hsa-mir-486_hsa-miR-486-3p",73.5587160269719,-1.2757507027194,0.446954748842124,-2.85431736887089,0.00431294216415828,0.0144460374638205,"hsa-miR-486-3p",-2.34770184219616
"hsa-mir-486-2_hsa-miR-486-5p",4140.2397927857,-1.02018780692666,0.258787406071628,-3.94218490927756,8.07426877321167e-05,0.000546768418012051,"hsa-miR-486-5p",-3.32805317342908
"hsa-mir-486-2_hsa-miR-486-3p",66.0009031189463,-1.10623671328461,0.442294870699495,-2.50112941969026,0.012379792889212,0.0339762597796435,"hsa-miR-486-3p",-1.62486751141212
"hsa-mir-548aa-1_hsa-miR-548aa",3.25716725454944,-0.81387492423676,0.276289318658448,-2.94573430557727,0.00322189024135731,0.0112730587529122,"hsa-miR-548aa",-1.585394356481
"hsa-mir-151a_hsa-miR-151a-3p",112.482256342273,-1.20618235077807,0.326715182318218,-3.69184664826277,0.000222631694244969,0.00123838879923764,"hsa-miR-151a-3p",-3.50654455930228
"hsa-mir-939_hsa-miR-939-5p",12.3808202438848,-0.756004243557458,0.294502070717083,-2.56705917794284,0.0102565106795576,0.0289131500152234,"hsa-miR-939-5p",-1.16341840081514
"hsa-mir-4665_hsa-miR-4665-5p",3.73334323982762,-1.11132260760004,0.362508595820644,-3.0656448437705,0.00217201145542135,0.00800688246584319,"hsa-miR-4665-5p",-2.32992846180293
"hsa-mir-1299_hsa-miR-1299",4.28670357664618,-1.13213974398622,0.326860816419607,-3.4636753232998,0.000532849230064359,0.00251488689644012,"hsa-miR-1299",-2.94297636741435
"hsa-mir-204_hsa-miR-204-5p",12.1267336304831,-1.17934033543563,0.261190452804226,-4.51525054906813,6.32419502727464e-06,6.15620859686266e-05,"hsa-miR-204-5p",-4.96583263330858
"hsa-mir-7-1_hsa-miR-7-1-3p",4.73408668440979,-0.92343607468163,0.269345555929289,-3.42844370123581,0.000607052427770404,0.00274053378623885,"hsa-miR-7-1-3p",-2.36599544200841
"hsa-let-7a-1_hsa-let-7a-5p",98.9997630320367,-0.969235275895224,0.3183504641712,-3.04455430407036,0.00233025357348463,0.00844039521093559,"hsa-let-7a-5p",-2.00984234071005
"hsa-let-7a-1_hsa-let-7a-3p",5.6256927910224,-1.09287016653659,0.257827470313047,-4.23876542406306,2.24752348418025e-05,0.000186694284085906,"hsa-let-7a-3p",-4.07516966141466
"hsa-let-7f-1_hsa-let-7f-5p",70.1447808787584,-1.3242165081417,0.336829340023022,-3.93141674668598,8.44467401376575e-05,0.000559684245805964,"hsa-let-7f-5p",-4.30642745570093
"hsa-let-7d_hsa-let-7d-5p",271.423005233022,-1.8043903650069,0.315923295885441,-5.7114824658616,1.11996238179766e-08,2.90723568274977e-07,"hsa-let-7d-5p",-11.7944332748482
"hsa-let-7d_hsa-let-7d-3p",44.0021216840407,-1.27528139603622,0.259452886927011,-4.91527155909036,8.86594780277572e-07,1.06220874637101e-05,"hsa-let-7d-3p",-6.34298201657631
"hsa-mir-2278_hsa-miR-2278",11.7329466452792,-1.96730356210123,0.313602305710115,-6.27324329662214,3.53603702096629e-10,1.468634042708e-08,"hsa-miR-2278",-15.4100587949344
"hsa-mir-24-1_hsa-miR-24-3p",853.684778203867,-0.711050369905134,0.212881530061801,-3.34012241315023,0.000837414690483245,0.00357335172719905,"hsa-miR-24-3p",-1.73988638158878
"hsa-mir-32_hsa-miR-32-5p",25.6404760617204,-1.00436011342636,0.303999840281208,-3.30381789838212,0.000953777642124499,0.00396135647362375,"hsa-miR-32-5p",-2.41262974759977
"hsa-mir-455_hsa-miR-455-3p",9.39961685933267,-1.07690205349425,0.367883095751672,-2.92729420277896,0.00341925266223115,0.0118344133809445,"hsa-miR-455-3p",-2.07503223754671
"hsa-mir-6855_hsa-miR-6855-5p",3.80988649130538,-1.3015097115064,0.341402201327632,-3.8122475673711,0.000137708842292077,0.000832937949009358,"hsa-miR-6855-5p",-4.00785254258483
"hsa-mir-6877_hsa-miR-6877-5p",6.58598996252076,-1.38996426439095,0.33484200697775,-4.15110480592511,3.30874196987666e-05,0.000260929904713058,"hsa-miR-6877-5p",-4.98090378291325
"hsa-mir-126_hsa-miR-126-5p",795.556679178628,-0.962528941043772,0.318571667035699,-3.02138903311798,0.00251617848354989,0.0090090758347792,"hsa-miR-126-5p",-1.9686794601376
"hsa-mir-126_hsa-miR-126-3p",1628.54345077453,-1.08760247737862,0.281343442939519,-3.86574666896512,0.00011074985009047,0.000704052618432272,"hsa-miR-126-3p",-3.42855248333137
"hsa-mir-6089-1_hsa-miR-6089",17.5639735111268,-1.21106495269175,0.384394085367074,-3.15058165251229,0.00162945702702873,0.00630529023502421,"hsa-miR-6089",-2.66470006063336
"hsa-mir-500a_hsa-miR-500a-3p",78.8573910894307,-0.5765288935552,0.178871429125918,-3.22314690709688,0.00126790508802644,0.00509616045058371,"hsa-miR-500a-3p",-1.32184060270795
"hsa-mir-502_hsa-miR-502-3p",67.9707795471726,-0.595009096352772,0.212757480909951,-2.79665417078617,0.00516347694451689,0.0166675965618343,"hsa-miR-502-3p",-1.05800175146536
"hsa-mir-98_hsa-miR-98-5p",10.6272603986214,-1.71797405553547,0.308453032038739,-5.56964554434889,2.55258086859152e-08,5.67949243261614e-07,"hsa-miR-98-5p",-10.7299341945694
"hsa-let-7f-2_hsa-let-7f-5p",63.2982626169963,-1.94916054723986,0.306720167805529,-6.3548496376531,2.08630594230482e-10,9.99822001581465e-09,"hsa-let-7f-5p",-15.5934350687132
"hsa-mir-223_hsa-miR-223-5p",35.146101762134,-1.37537648734716,0.27066193700695,-5.08152901939753,3.74408799870434e-07,5.55373053141143e-06,"hsa-miR-223-5p",-7.22817449205456
"hsa-mir-421_hsa-miR-421",16.4546017617183,-1.91058497922256,0.263019007441651,-7.26405668474894,3.75650466533156e-13,3.90050401083594e-11,"hsa-miR-421",-19.8870483860637
"hsa-mir-374b_hsa-miR-374b-5p",33.8919611662863,-1.43059492859839,0.357088451007386,-4.00627610487689,6.16835400933703e-05,0.000436691425888292,"hsa-miR-374b-5p",-4.80654908529098
"hsa-mir-545_hsa-miR-545-5p",6.70600808660216,-1.0643320848603,0.246195085235767,-4.32312482534348,1.53834635959807e-05,0.000134984476342197,"hsa-miR-545-5p",-4.11866308321021
"hsa-mir-374a_hsa-miR-374a-5p",6.29910158672948,-1.55222326545494,0.301137004336942,-5.15454176371549,2.54251893116165e-07,3.95997323528426e-06,"hsa-miR-374a-5p",-8.38558777573427
"hsa-mir-652_hsa-miR-652-3p",511.611719445657,-0.58637975418175,0.227529787273252,-2.57715599003105,0.00996169840167029,0.028209718655639,"hsa-miR-652-3p",-0.908654797227178
"hsa-mir-766_hsa-miR-766-3p",40.9632715091974,-0.806835045543298,0.251892240959675,-3.2030960638937,0.00135958620895088,0.00536090005174935,"hsa-miR-766-3p",-1.83213059539225
"hsa-mir-505_hsa-miR-505-5p",8.48183868157522,-1.86950515639346,0.298000256563883,-6.27350183503175,3.53016765274469e-10,1.468634042708e-08,"hsa-miR-505-5p",-14.64399543235
