"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","miRNA","Rank"
"hsa-mir-876_hsa-miR-876-5p",12.4193266038779,0.716397992581686,0.277502565513995,2.5815905206309,0.0098346196312822,0.0251545551625205,"hsa-miR-876-5p",1.1457950273325
"hsa-mir-873_hsa-miR-873-5p",27.6849130328243,0.211200655774331,0.236265545877986,0.893912207933192,0.371368865475853,0.481289081511347,"hsa-miR-873-5p",0.0670760590812252
"hsa-mir-873_hsa-miR-873-3p",5.46376991339823,-0.697774166044141,0.280997155891473,-2.48320721905682,0.0130205320199144,0.0315354335537306,"hsa-miR-873-3p",-1.04749941112818
"hsa-mir-4667_hsa-miR-4667-5p",2.93386084811611,-0.718209866663888,0.299235744608249,-2.40014730728158,0.0163884752605953,0.0380271506795249,"hsa-miR-4667-5p",-1.01979065294747
"hsa-mir-6852_hsa-miR-6852-5p",14.8365142030819,-1.56978394575067,0.204340721748174,-7.68218851495123,1.56393462928624e-14,1.51506167212104e-12,"hsa-miR-6852-5p",-18.554170742539
"hsa-mir-1299_hsa-miR-1299",4.50712688631485,-0.766062865073102,0.333114711935623,-2.29969688406062,0.0214653987839255,0.0472604660725632,"hsa-miR-1299",-1.01541785959907
"hsa-mir-204_hsa-miR-204-5p",15.0065579938079,0.11420665373786,0.215094366362795,0.530960692597733,0.595446018209445,0.693940848289202,"hsa-miR-204-5p",0.0181220317061536
"hsa-mir-204_hsa-miR-204-3p",15.8392954300416,-0.309277516800379,0.261453519134752,-1.18291586903819,0.236842491772935,0.341176451903391,"hsa-miR-204-3p",-0.144439080204559
"hsa-mir-7-1_hsa-miR-7-5p",1792.85159557577,-0.202385881065231,0.2430237989875,-0.83278214688612,0.40496760530476,0.51705089639405,"hsa-miR-7-5p",-0.0579768164091027
"hsa-mir-7-1_hsa-miR-7-1-3p",13.1408731695186,0.0468652896135624,0.231812536979995,0.202168917281669,0.839784671793219,0.886693624849789,"hsa-miR-7-1-3p",0.00244760601827638
"hsa-let-7a-1_hsa-let-7a-5p",461.981496043154,0.0839778705229358,0.219151380787722,0.38319571713892,0.701574653346618,0.780086594467186,"hsa-let-7a-5p",0.00905761673730857
"hsa-let-7a-1_hsa-let-7a-3p",15.6832374760605,0.399958710014142,0.223269264279086,1.79137379838452,0.0732333306650412,0.130173924920658,"hsa-let-7a-3p",0.35415383886253
"hsa-let-7f-1_hsa-let-7f-5p",339.876860013285,-0.0760140712688748,0.28231658873575,-0.269251168021248,0.787736407196441,0.847910716079503,"hsa-let-7f-5p",-0.00544639878010853
"hsa-let-7f-1_hsa-let-7f-1-3p",16.3655641367027,0.947194870158133,0.241883250987274,3.91591756060847,9.0061021260267e-05,0.00050577747446889,"hsa-let-7f-1-3p",3.1219926690561
"hsa-let-7d_hsa-let-7d-5p",550.426777725927,0.738887600615039,0.263791788033723,2.80102578674883,0.00509404483173554,0.0148976782814907,"hsa-let-7d-5p",1.34986002063941
"hsa-let-7d_hsa-let-7d-3p",253.400774052187,0.718639986816881,0.243346655206185,2.95315333678198,0.00314545677513246,0.0101997029319149,"hsa-let-7d-3p",1.43110863618566
"hsa-mir-2278_hsa-miR-2278",9.79719349965828,-0.166860645100848,0.184184059895146,-0.905945092077128,0.364964915652015,0.474576861795825,"hsa-miR-2278",-0.0540116961835273
"hsa-mir-23b_hsa-miR-23b-5p",7.03679104824324,-0.472719130135632,0.212511071484427,-2.22444471637928,0.026118538132065,0.0560716538846272,"hsa-miR-23b-5p",-0.591492947506521
"hsa-mir-23b_hsa-miR-23b-3p",1056.58607599833,0.237853403052229,0.179384950344509,1.32593845021799,0.184860085611016,0.281042247710656,"hsa-miR-23b-3p",0.131111548376663
"hsa-mir-27b_hsa-miR-27b-5p",3.78917449355341,-0.35672303641145,0.205899061879307,-1.73251414142214,0.0831820614533603,0.14519391357287,"hsa-miR-27b-5p",-0.298952307345828
"hsa-mir-27b_hsa-miR-27b-3p",513.591314468361,0.0921912607235329,0.249511279187159,0.369487347521392,0.711764502249934,0.788024984633855,"hsa-miR-27b-3p",0.00953810901628657
"hsa-mir-3074_hsa-miR-3074-5p",2.93449587171892,-0.462331787879269,0.263035828380658,-1.75767609578341,0.0788026373996881,0.138485360509656,"hsa-miR-3074-5p",-0.39695628573499
"hsa-mir-24-1_hsa-miR-24-1-5p",4.24619787264404,-0.31033831067328,0.193576953277762,-1.60317798900357,0.108895363573615,0.179561503765003,"hsa-miR-24-1-5p",-0.231446205141972
"hsa-mir-24-1_hsa-miR-24-3p",1973.18280988393,0.427984604471284,0.210872748671878,2.0295870716668,0.0423985301388556,0.0829769213576088,"hsa-miR-24-3p",0.462669624917544
"hsa-mir-32_hsa-miR-32-5p",121.319143611452,1.04682296212026,0.266004033480897,3.93536499586739,8.30703507450201e-05,0.000470207477453476,"hsa-miR-32-5p",3.48352373003566
"hsa-mir-32_hsa-miR-32-3p",7.22926634758324,0.598335585591154,0.178374666837912,3.35437535047989,0.00079544382196042,0.00312928407116409,"hsa-miR-32-3p",1.49856438887608
"hsa-mir-4668_hsa-miR-4668-5p",2.92420010063627,-0.810002516539373,0.315359861855786,-2.56850225571759,0.0102139047394323,0.0260387374113816,"hsa-miR-4668-5p",-1.28335185036433
"hsa-mir-4668_hsa-miR-4668-3p",2.441404124528,-0.794582249101961,0.269227405769089,-2.95134236736455,0.00316395997313795,0.0102090073558274,"hsa-miR-4668-3p",-1.58202635527189
"hsa-mir-455_hsa-miR-455-5p",3.03691003249562,-0.141325617455551,0.315842561263896,-0.44745589983191,0.65454592247873,0.743303549987073,"hsa-miR-455-5p",-0.0182075153476327
"hsa-mir-455_hsa-miR-455-3p",6.10495353746924,0.793360734281364,0.284430779596415,2.78929283042813,0.00528232797021379,0.015359158975496,"hsa-miR-455-3p",1.43886486301075
"hsa-mir-181a-2_hsa-miR-181a-5p",1006.65678148094,0.748780784162455,0.190276731481547,3.93521992065052,8.31205476272597e-05,0.000470207477453476,"hsa-miR-181a-5p",2.49172565429929
"hsa-mir-181a-2_hsa-miR-181a-2-3p",57.0757449785917,0.631289269827228,0.190746183086614,3.30957746892673,0.000934369051466209,0.00363887444666489,"hsa-miR-181a-2-3p",1.53973531668586
"hsa-mir-181b-2_hsa-miR-181b-5p",154.706717549738,0.316116458903613,0.116647401341142,2.71001715656838,0.00672797278922269,0.0182953646022722,"hsa-miR-181b-5p",0.549302588106856
"hsa-mir-3960_hsa-miR-3960",74.4817434764613,0.934283344399489,0.506366972859164,1.84507164660469,0.0650271170615576,0.118578860524017,"hsa-miR-3960",0.865139582147783
"hsa-mir-199b_hsa-miR-199b-5p",112.199123604307,0.481130028027928,0.235140115612229,2.04614183664587,0.0407424178553388,0.0805494230558356,"hsa-miR-199b-5p",0.526326211749946
"hsa-mir-199b_hsa-miR-199b-3p",141.809258101978,-0.548424184250097,0.244196251062548,-2.24583375815063,0.024714658130848,0.0534036699598357,"hsa-miR-199b-3p",-0.697830779713147
"hsa-mir-219a-2_hsa-miR-219a-5p",195.975323100869,0.0606242014846653,0.269091211504377,0.225292387461265,0.821751821385165,0.873604474037727,"hsa-miR-219a-5p",0.00355774038551646
"hsa-mir-219b_hsa-miR-219b-5p",2.63422508756513,-0.191925819084237,0.268887315679605,-0.713777883494244,0.475364537636538,0.58292328586759,"hsa-miR-219b-5p",-0.0449852232133831
"hsa-mir-219b_hsa-miR-219b-3p",202.312725630276,-0.0101403814074467,0.307506264320185,-0.0329761783222997,0.973693584252393,0.98510045847207,"hsa-miR-219b-3p",-6.61100016758778e-05
"hsa-mir-6855_hsa-miR-6855-5p",2.92893954706788,-0.00797223682676961,0.26195544742647,-0.0304335600007226,0.975721280234407,0.98510045847207,"hsa-miR-6855-5p",-5.19748290326826e-05
"hsa-mir-548aw_hsa-miR-548aw",5.88811014014562,0.386039337229615,0.167098652012332,2.31024806352792,0.0208744244837337,0.0462930666448976,"hsa-miR-548aw",0.515163337740315
"hsa-mir-6877_hsa-miR-6877-5p",13.6441261300958,-0.548513774509925,0.230452550041332,-2.38015927535428,0.0173051563991784,0.0395619357208356,"hsa-miR-6877-5p",-0.769412594973068
"hsa-mir-4669_hsa-miR-4669",10.1751922349712,-0.0752958679411353,0.326416328092828,-0.230674330481784,0.817567817051988,0.870350354691333,"hsa-miR-4669",-0.00454078428119829
"hsa-mir-4674_hsa-miR-4674",8.625883890741,-0.989475357711059,0.315881290395782,-3.13242787020181,0.00173367020152139,0.00605222705486071,"hsa-miR-4674",-2.19474023843278
"hsa-mir-126_hsa-miR-126-5p",2411.19363569147,-0.291556889308757,0.2735065517769,-1.06599599685853,0.286425451517953,0.394843951409932,"hsa-miR-126-5p",-0.117664928894508
"hsa-mir-126_hsa-miR-126-3p",2654.36437987111,-0.0367909682726341,0.251225583765211,-0.146445945994967,0.883569358596811,0.920384748538345,"hsa-miR-126-3p",-0.00132560016576685
"hsa-mir-4479_hsa-miR-4479",3.05280784681796,-1.17750938111602,0.309685218104929,-3.80227828864938,0.000143371552119106,0.000752888328197421,"hsa-miR-4479",-3.67767906010672
"hsa-mir-6089-1_hsa-miR-6089",18.166776112061,-1.02233367575648,0.461772557553871,-2.21393337268037,0.0268333626000888,0.0569749479864898,"hsa-miR-6089",-1.27210621410428
"hsa-mir-651_hsa-miR-651-5p",2.88890651286037,-0.125882006706377,0.267370892049485,-0.470814177794187,0.63777343905628,0.72901831160563,"hsa-miR-651-5p",-0.0172787609767907
"hsa-mir-221_hsa-miR-221-5p",8.88629211644871,0.098006812918928,0.185431899871858,0.52853264722335,0.597129693815865,0.694858127188131,"hsa-miR-221-5p",0.0154952552847815
"hsa-mir-221_hsa-miR-221-3p",4596.37212912245,0.0722498895435311,0.128628632977598,0.561693674814332,0.57432474460021,0.67235902879934,"hsa-miR-221-3p",0.0124557912813596
"hsa-mir-222_hsa-miR-222-3p",1698.19648171189,-0.160912222222031,0.163354215447588,-0.985050932301523,0.324599053643606,0.433264289537648,"hsa-miR-222-3p",-0.0584508988592727
"hsa-mir-532_hsa-miR-532-5p",69.7676115999527,0.746821190802422,0.168435778613568,4.43386314326843,9.25593944148702e-06,7.88280556829938e-05,"hsa-miR-532-5p",3.06444572021205
"hsa-mir-532_hsa-miR-532-3p",54.8171737212974,0.568893851095968,0.17425393189396,3.26474039875417,0.00109564443889523,0.00418287901548672,"hsa-miR-532-3p",1.35312807460934
"hsa-mir-188_hsa-miR-188-5p",41.0906144412294,-0.172390015462732,0.200221809537882,-0.86099519258473,0.389240690813738,0.500267886203394,"hsa-miR-188-5p",-0.0518544641229976
"hsa-mir-188_hsa-miR-188-3p",4.99496988664073,0.336871459716742,0.199338676846754,1.68994529835131,0.0910384202957575,0.155065441163103,"hsa-miR-188-3p",0.272692387147654
"hsa-mir-500a_hsa-miR-500a-5p",8.28220354907769,0.319535340768633,0.225384236832957,1.41773597505604,0.156267862777839,0.243187939061897,"hsa-miR-500a-5p",0.196213221979137
"hsa-mir-500a_hsa-miR-500a-3p",87.019356581896,0.452974657455129,0.173520728563835,2.61049305869234,0.00904118067631228,0.0235131376649061,"hsa-miR-500a-3p",0.737755029147363
"hsa-mir-362_hsa-miR-362-5p",29.2483911398902,0.56061996521727,0.264410895625776,2.12026045254475,0.0339840868186409,0.0685876752199132,"hsa-miR-362-5p",0.65242368064312
"hsa-mir-362_hsa-miR-362-3p",29.9931275566184,0.813201703377914,0.221176069405819,3.67671649813901,0.00023625535376457,0.00111467642495782,"hsa-miR-362-3p",2.40126361261854
"hsa-mir-501_hsa-miR-501-5p",25.9037263537058,1.03714501188642,0.195804964085817,5.29682695599003,1.17832261567243e-07,1.94297878116198e-06,"hsa-miR-501-5p",5.92368686409047
"hsa-mir-501_hsa-miR-501-3p",107.501617521651,0.499374897350822,0.166464478672369,2.99988863289974,0.00270078335238913,0.00886909787331178,"hsa-miR-501-3p",1.02477749025536
"hsa-mir-500b_hsa-miR-500b-5p",7.74681690848693,0.443770940377278,0.226505540993213,1.95920567078125,0.0500887052962141,0.0956126763659259,"hsa-miR-500b-5p",0.452417606348166
"hsa-mir-660_hsa-miR-660-5p",997.610847497543,0.615354687245997,0.214362871735865,2.87062158788499,0.00409665613192173,0.0126490378575273,"hsa-miR-660-5p",1.16790781818449
"hsa-mir-660_hsa-miR-660-3p",68.278891805248,1.08189896817559,0.154499822856275,7.00259034718793,2.51272741513184e-12,1.77033067884288e-10,"hsa-miR-660-3p",10.5506198872077
"hsa-mir-502_hsa-miR-502-5p",8.64763051350502,1.11722992516683,0.216423421383666,5.16224130467957,2.44010459988613e-07,3.31768607879254e-06,"hsa-miR-502-5p",6.12148677841691
"hsa-mir-502_hsa-miR-502-3p",74.5536274365173,0.498009615512014,0.183073872473072,2.72026591661934,0.00652294372226985,0.0179265297331884,"hsa-miR-502-3p",0.869775673089001
"hsa-mir-98_hsa-miR-98-5p",70.8273012215927,-0.01083751465828,0.27950938985684,-0.0387733473420366,0.969071094590031,0.98431205544859,"hsa-miR-98-5p",-7.44233351632883e-05
"hsa-mir-98_hsa-miR-98-3p",7.27908002898163,0.185859455153927,0.248774538000747,0.747099991211197,0.455003205515057,0.566015223554043,"hsa-miR-98-3p",0.0459392324077085
"hsa-let-7f-2_hsa-let-7f-5p",347.272889454423,-0.0533720169980961,0.288297765908735,-0.185128097784121,0.853128563661204,0.895900591920642,"hsa-let-7f-5p",-0.00254798951011016
"hsa-let-7f-2_hsa-let-7f-2-3p",21.7022990922965,0.567515013759522,0.197827248568103,2.86874036750379,0.00412109931194891,0.0126740157411127,"hsa-let-7f-2-3p",1.07662464995063
"hsa-mir-1468_hsa-miR-1468-5p",2.63851096716764,-1.50677644845298,0.288240412013102,-5.22749894065682,1.71818382683637e-07,2.42107721054216e-06,"hsa-miR-1468-5p",-8.46204351635167
"hsa-mir-223_hsa-miR-223-5p",59.5320418497878,-0.00597984797380509,0.202480332901099,-0.029532981737668,0.976439514784278,0.98510045847207,"hsa-miR-223-5p",-3.89854921314337e-05
"hsa-mir-223_hsa-miR-223-3p",66990.4429103313,0.292572704333512,0.263988982076968,1.10827619407317,0.267742553344359,0.374549600797614,"hsa-miR-223-3p",0.124779526199965
"hsa-mir-421_hsa-miR-421",27.7083758453406,0.0716928860941406,0.222933134056932,0.321589190397475,0.747763933983787,0.812786884764986,"hsa-miR-421",0.00645403111296357
"hsa-mir-374b_hsa-miR-374b-5p",109.479778713508,0.665890817875923,0.312065385146321,2.13381826236095,0.0328576603814535,0.0668364482824842,"hsa-miR-374b-5p",0.782412812545679
